artist,song,link,text
Bob Seger,Her Strut,/b/bob+seger/her+strut_20021896.html,"She's totally committed  
To major independence  
But she's a lady through and through  
She gives them quite a battle  
All that they can handle  
She'll bruise some  
She'll hurt some too  
But oh they love to watch her strut  
Oh they do respect her but  
They love to watch her strut  
  
Sometimes they'll want to leave her  
Just give up and leave her  
But they would never play that scene  
In spite of all her talking  
Once she starts in walking  
The lady will be all they ever dreamed  
Oh they'll love to watch her strut  
Oh they'll kill to make the cut  
They love to watch her strut  
  
Yeah love to watch her strut  
Watch her strut

"
Bob Seger,Highway Child,/b/bob+seger/highway+child_20212652.html,"I wasn't born lookin' back, I can't tell white from black  
Kesey next to me now darling, straighter than a railroad track  
I've been so high, my mind was dry  
  
I rent it out to farmers on the midnight ride  
That ain't all  
I ain't even got me a congressman I can call  
I seen 'em dumpin' garbage, in my rivers and lakes  
All right  
I seen 'em send up John Sinclair, you know  
Two joints is all it takes  
  
Then suddenly I was in a tree  
And dogs were barking up at me  
Can't you see  
I'm so damn apethetic, I can't believe I'm free  
  
As the senator he signs the bills you know  
  
And he's telling us which way we have to go  
  
Think it's time we got together and declared  
When you see them coming and you get so scared  
  
Rain is falling down, but you know I'm feeling fine  
I think I'll watch the tv set, let America steal my mind  
But you know I'm cool, Momma had a rule  
She didn't raise no fool to be true to someone else  
I'm gonna be myself  
I'm runnin' down that highway child  
  
Highway child  
Highway child  
  

"
Bob Seger,Hollywood Nights,/b/bob+seger/hollywood+nights_20021984.html,"She stood there bright as the sun  
On that California coast  
He was a Midwestern boy on his own  
She looked at him with those soft eyes  
So innocent and blue  
He knew right then he was too far from home  
He was too far from home  
She took his hand and she led him along that golden beach  
They watched the waves tumble over the sand  
They drove for miles and miles  
Up those twisting turning roads  
Higher and higher and higher they climbed  
  
And those Hollywood nights  
In those Hollywood hills  
She was looking so right  
In her diamonds and frills  
Oh those big city nights  
In those high rolling hills  
Above all the lights  
She had all of her skills  
  
He'd headed west cause he felt that a change would do him good  
See some old friends, good for the soul  
She had been born with a face  
That would let her get her way  
He saw that face and he lost all control  
He had lost all control  
Night after night  
Day after day  
It went on and on  
Then came that morning he woke up alone  
He spent all night staring down at the lights on LA  
Wondering if he could ever go home  
  
And those Hollywood nights  
In those Hollywood hills  
She was looking so right  
It was giving him chills  
In those big city nights  
In those high rolling hills  
Above all the lights  
With a passion that kills  
  
In those Hollywood nights  
In those Hollywood hills  
She was looking so right  
In her diamonds and frills  
Oh those big city nights  
In those high rolling hills  
Above all the lights  
She had all of her skills

"
Bob Seger,Horizontal Bop,/b/bob+seger/horizontal+bop_20021897.html,"Words and music by bob seger  
  
Wally's getting' anxious thinkin' 'bout tonight  
Bruce is all spiffy lookin' wicked lookin' right  
Eddie's getting' spruced  
And donna's getting' loose  
They're passin' round the bottle  
And they're gettin' good and juiced  
B. G. 's winin' dinin' checkin' talent at the club  
Skippers hauntin' second lookin' forward to his rub  
The busters from the country  
And the hitters from the shop  
Everybody wants to do the horizontal bop  
  
Someone bring the records  
Someone get the brew  
Someone get a house  
Buddy we'll know what to do  
Someone tell the ladies  
Someone make a deal  
If we can't find a house  
Then someone better find a field  
  
Grass is good as carpet  
Anyplace is fine  
Its time to get to rockin'  
Babe it's time to make it shine  
Tell 'em we'll be dancin'  
Dancin' till we drop  
It's time to get down and do the horizontal bop  
  
They're fillin' up the corners  
They're fillin' up the streets  
You can feel the tension  
You can almost feel the heat  
The music's gettin' louder  
The beat's gittin' fast  
Summers finally made it  
Yeah it's finally here at last  
  
The pony cars are cruisin' on woodward avenue  
Go and try to pass'em  
They'll smoke you if you do  
The whole town's shakin' from the bottom to the top  
Everybody wants to do the horizontal bop  
The busters from the country  
And the hitters from the shop  
Everybody wants to do the horizontal bop  
Tell 'em we'll be dancin'  
Dancin' till we drop  
Everybody wants to do the horizontal bop

"
Bob Seger,House Behind A House,/b/bob+seger/house+behind+a+house_20021992.html,"There's a house behind a house  
There's a dream behind a dream  
There's a heart outside a heart  
There's a hope behind a hope  
  
When two people know that it's time to go  
When do they give in  
At what point in time do they really find  
They must let it end  
  
Lonely faces everywhere  
Watch them starin' at their hands  
As the walls keep closin' in  
As the days go on and on  
  
When two people see it can never be  
When do they give up  
When do they concede they must let it be  
Now they've had enough They've had enough  
  
Lonely faces everywhere  
Watch them starin' at their hands  
There's a house behind a house  
There's a dream behind a dream

"
Bob Seger,Hummin' Bird,/b/bob+seger/hummin+bird_20525634.html,"Sometimes I get impatient  
Be she cools me without words  
And she comes so softly  
My hummingbird  
And have you heard  
I thought my life had ended  
But I found that it's just begun  
Cause she gets me where where I live  
I'd give her everything I've got to give  
All for that hummingbird  
Oh she's little and she loves me  
Too much for words to say  
I see her in the morning sleeping  
Yeah she's little and she loves me  
It's my lucky day  
Hummingbird don't fly away  
When I'm feelin' wild and lonesome  
She knows just what to say  
She gives me so much understanding  
In her little way  
Lord I gotta say  
In my life I'm gonna love no other  
She's more than I deserve  
She gets me where where I live  
I'd give her everything that's mine to give  
All for that hummingbird  
Oh she's little and she loves me  
Too much for words to say  
I see her in the morning sleeping  
Yeah she's little and she loves me  
It's my lucky day  
Hummingbird don't fly away  
  
  

"
Bob Seger,I Can't Save You Angelene,/b/bob+seger/i+cant+save+you+angelene_20021938.html,"Words and music by bob seger  
  
I was a rolling stone  
But now I've come back home  
I've given up that trail  
I feel no need to fail  
So take your midnight runs  
I'm hangin' up the guns  
I can't save you angelene  
  
This endless party scene  
This weekend warriors dream  
It's gotten stale for me  
It doesn't set me free  
You want a kindred soul  
Someone to say let's go  
I can't save you angelene  
  
You may find yourself out somewhere babe  
Talkin' loud tellin' ties  
Temptation's gonna get you girl  
No surprise no surprise  
  
I wanna get from here  
I wanna get myself clear  
I want the warm sun over me  
Enter a guilty plea  
Ah babe just walk away from me  
I can't save you angelene

"
Bob Seger,I Wonder,/b/bob+seger/i+wonder_20021939.html,"My old friend Sirius is riding high tonight  
Shinin'down so bright on the harbor lights  
I wonder I wonder  
  
Who are these strangers on the street  
Seekin' out the heat with their eyes cast down millin' around  
I wonder I wonder  
I wonder sometimes I wonder  
  
There's a last boat comin' in ghosting on the wind  
The moon across the bay lighting his way  
I wonder It makes me wonder  
  
What's it like out there tonight far from the city lights  
Are your dreams the same  
I wonder it makes me wonder  
I wonder it makes me wonder

"
Bob Seger,If I Were A Carpenter,/b/bob+seger/if+i+were+a+carpenter_20202802.html,"If I were a carpenter and you were a lady  
Would you marry me anyway?  
Would you have my baby?  
If I worked my hands in wood  
I wonder would you still love me?  
I say yes, I would, I'll put you above me  
That's what I want you to say  
And would you save my love from loneliness  
Would you save my love from sorrow, if you would  
I give you my onlyness, girl and all of my tomorrows  
If a tinker were my trade, would you still find me?  
Carrying the pots and the pans that I made  
Walking along the highway  
That long lonely highway  
If I was a carpenter, and you were a lady  
And I was just a carpenter  
Instead of a rock and roll star  
Just a carpenter, a carpenter, a carpenter  

"
Bob Seger,Its A Mystery,/b/bob+seger/its+a+mystery_20021940.html,"It's a Mystery  
How the heart beats  
How the sun shines  
How our eyes meet  
  
It's a Mystery  
Lt's a wonder  
How we keep from  
Sinking under  
  
It's A Mystery  
  
All the nonsense  
Set before us  
Supposed to shock us  
But it bores us  
  
All the ennui  
All the replays  
All the rewrites  
All the ""can't says""  
  
It's A Mystery  
  
Electron guns fire images  
They end in interstellar space  
Within the year  
  
And through it all  
We dance and starve and  
Burn and clear  
  
It's A Mystery  
How they con us  
How they sneak til  
They're upon us  
  
All the anchors  
With their helmets  
Getting ratings  
With their zealots  
  
All the pundits  
All the salesmen  
Setting snake oil  
To the nation  
  
All the specials  
Every rerun  
All the penguins  
Getting well-done  
  
It's A Mystery  
  
It's A Mystery  
How the heart beats  
How the sun shines  
How our eyes meet  
  
It's A Mystery  
It's a wonder  
How we ever  
Find each other  
  
It's A Mystery

"
