artist,song,link,text
Christy Moore,Among The Wicklow Hills,/c/christy+moore/among+the+wicklow+hills_21007120.html,"The autumn evenings filled with copper shades  
I see the birds' neck in the frame  
A figure walks into the sunset  
Someone goes past suspended from the sky  
  
Takes more imagination  
When everything's remote control  
For me it's just a case of  
What's on the far side of the road  
  
Tell everybody  
I'm going away for ten years  
I'm going to wander  
Among the Wicklow hills  
  
The travelling children in their Sunday clothes  
Lost on the corner of the Street  
Fat gypsy lady smacks the windowpane  
A farm dog gets out on the motorway  
  
Takes more imagination  
When everything's remote control  
For me it's just a case of  
What's on the far side of the road  
  
Tell everybody  
I'm going away for ten years  
I'm going to wander  
Among the Wicklow hills

"
Christy Moore,Anne Lovett,/c/christy+moore/anne+lovett_21007141.html,"Everybody knew, nobody said.  
A week ago last Tuesday.  
She was just fifteen years.  
When she reached her full term.  
She went to a grotto.  
Just a field,  
In The Middle of The Island.  
To deliver herself.  
  
Her Baby died,  
She died  
A week ago last Tuesday.  
It was a sad slow stupid death for them both.  
Everybody knew, nobody said.  
At a Grotto  
In a Field  
In The Middle Of The Island

"
Christy Moore,Avondale,/c/christy+moore/avondale_21007199.html,"Oh have you been to Avondale and lingered in her lovely  
Vale  
Where tall trees whisper low the tale of avondale's proud  
Eagle  
Where pride and ancient glory fade  
Such was the land where he was laid  
Like Christ was thirty pieces paid  
For Avondale's proud eagle  
  
Oh have you been to Avondale and lingered in her lovely  
  
Vale  
Where tall trees whisper low the tale of avondale's proud  
Eagle  
Long years that green and lovely glade  
Have lost for now our grandest Gael  
And Cursed the land that has betrayed  
Our Avondale's proud eagle

"
Christy Moore,Back Home In Derry,/c/christy+moore/back+home+in+derry_21007190.html,"In 1803 we sailed out to sea  
Out from the sweet town of Derry  
For Australia bound if we didn't all drown  
And the marks of our fetters we carried  
In our rusty iron chains we cried for our weans  
Our good women we left in sorrow  
As the mainsails unfurled, our curses we hurled  
On the English, and thoughts of tomorrow  
  
At the mouth of the Foyle, bid farewell to the soil  
As down below decks we were lying  
O'Doherty screamed, woken out of a dream  
By a vision of bold Robert dying  
The sun burned cruel as we dished out the gruel  
Dan O'Connor was down with a fever  
Sixty rebels today bound for Botany Bay  
How many will meet their reciever  
  
Chorus  
Oh... I wish I was back home in Derry  
Oh... I wish I was back home in Derry  
  
I cursed them to hell as her bow fought the swell  
Our ship danced like a moth in the firelight  
White horses rode high as the devil passed by  
Taking souls to Hades by twilight  
Five weeks out to sea, we were now forty-three  
We buried our comrades each morning  
In our own slime we were lost in a time  
Of endless night without dawning  
  
Chorus  
  
Van Diemen's land is a hell for a man  
To end out his whole life in slavery  
Where the climate is raw and the gun makes the law  
Neither wind nor rain care for bravery  
Twenty years have gone by, I've ended my bond  
My comrades ghosts walk behind me  
A rebel I came - I'm still the same  
On the cold winters night you will find me  
  
Chorus

"
Christy Moore,Bright Blue Rose,/c/christy+moore/bright+blue+rose_21007188.html,"I skimmed across black water, without once submerging  
Onto the banks of an urban morning  
That hungers the first light, much much more  
Than mountains ever do  
  
And she like a ghost beside me goes down with the ease  
of a dolphin  
And emerges unlearned, unshamed, unharmed  
For she is the perfect creature, natural in every  
feature  
And I am the geek with the alchemists stone  
  
For all of you who must discover, for all who seek to  
understand  
For having left the path of others, you find a very  
special hand  
  
And it is a holy thing, and it is a precious time  
And it is the only way  
  
Forget-me-nots among the snow, it's always been and so  
it goes  
To ponder his death and his life eternally  
  
For all of you who must discover  
for all who seek to understand  
For having left the path of others, you find a very  
special hand  
  
And it is a holy thing, and it is a precious time  
And it is the only way  
Forget-me-nots among the snow, it's always been and so  
it goes  
To ponder his death and his life eternally  
  
One bright blue rose outlives all those  
Two thousand years and still it goes  
To ponder his death and his life eternally

"
Christy Moore,Burning Times,/c/christy+moore/burning+times_20160789.html,"In the cool of the evening, they used to gather.  
Neath the stars in the meadow circling an old oak tree.  
At the times appointed... By the seasons...  
Of the earth and the phases of the moon.  
In the center stood a woman,  
Equal with the others and respected for her worth.  
One of the many we call the witches,  
The healers and the teachers of the wisdom of the earth.  
And the people grew through the knowledge she gave them,  
Herbs to heal their bodies, spells to make their spirits whole.  
Can't ya hear them chanting healing incantations,  
Calling forth the wise ones, celebrating in dance and song...  
(... Isis, Astarte, Diana, Hecate, Demeter, Kali... Inanna...)  
There were those who came to power through domination.  
And they bonded in the worship of a dead man on a cross.  
They sought control of the common people  
By demanding allegiance to the church of Rome.  
And the Pope declared an inquisition  
It was war against the women, whose powers they feared.  
In this holocaust against The Nature People  
Nine million European women died.  
And the tale is told of those who by the hundreds,  
Holding together, chose their death in the sea.  
While chanting the praises of the Mother Goddess,  
A refusal of betrayal, women were dying to be free.  
(... Isis, Astarte, Diana, Hecate, Demeter, Kali... Inanna...)  
Now the earth is a witch and the men still burn her,  
Stripping her down with mining and the poisons of their wars.  
Still to us the earth is a healer, a teacher, a mother.  
A weaver of a web of light that keeps us all alive.  
She gives us the vision to see through the chaos.  
She gives us the courage, it is our will to survive.

"
Christy Moore,Cold Blow,/c/christy+moore/cold+blow_21007203.html,"My cap is frozen to my head  
My heart is like a lump of lead  
My shoes are frozen to my feet  
With standing at your window  
  
Let me in the soldier cried  
Cold blow the rainy night  
Oh let me in the soldier cried  
I'll not go back again - O  
  
My father's walking on the street  
My mother the chamber keys do keep  
The doors and windows, they do creak  
I dare not let you in - O  
  
Let me in the soldier cried  
Cold blow and the rainy night  
O let me in the soldier cried  
For I'll not go back again - O  
  
Oh then she rose and let him in  
And kissed his ruby lips and chin  
And then they went to bed again  
And soon he gained her favor  
  
Then she blessed the rainy night  
She rose and let him in - O  
Now since you had your will of me  
Soldier will you marry me?  
  
No such thing can ever be  
So fare you well for ever  
Then she cursed the rainy night  
Cold blow and the rainy night  
  
O then she cursed the rainy night  
That ever she let him in - O  
Then he jumped out of the bed  
He put his cap upon his head  
And she had lost her maidenhead  
And her mother heard the din - O  
  
Then she cursed the rainy night  
Cold blow and the rainy night  
O then she cursed the rainy night  
That ever she let him in - O

"
Christy Moore,Giuseppe,/c/christy+moore/giuseppe_21007176.html,"Every time I go to London  
I think about Giuseppe Conlon  
Who left his home in Belfast  
And travelled over to his son  
As he said goodbye to Sarah  
And took the boat to Heysham  
Little did Giuseppe know  
He'd never see that place again.  
  
Giuseppe was an ailing man  
And every breath he drew  
Into his tired lungs  
He used to maintain his innocence  
Behind those walls  
Behind those bars  
For everyday remaining in his life  
Maintaining his innocence  
Giuseppe Conlon, Giuseppe.

"
Christy Moore,The Lark In The Morning,/c/christy+moore/the+lark+in+the+morning_21007209.html,"The lark in the morning she rises off her nest  
She goes off in the air with the dew all on her breast  
And like the jolly ploughboy she whistles and she sings  
She goes off in the air with the dew all on her wings  
  
Oh Roger the ploughboy he is a dashing blade  
He goes whistling and singing over yonder leafy shade  
He met with dark haired Susan, she's handsome I declare  
And she is far more enticing than the birds up in the  
Air  
  
The lark in the morning...  
  
One evening when they're coming from the rakes of the  
Town  
The meadows bein' all mown and the grass had been cut  
Down  
As she should chance to stumble all on the new mown hay  
Oh it's kiss me now or never, then this bonnie lass did  
Say  
  
The lark in the morning...  
  
When twenty long weeks, they were over and were past  
Her mammy asked the reason why she thickened round the  
Waist  
It was the jolly ploughboy, this bonnie lass did say  
He caused me for to tumble all on the new mown hay  
  
The lark in the morning...  
  
Here's a health to you ploughboys wherever you may be  
That like to have a bonnie lass a-sitting on each knee  
With a pint of good strong porter, you'll whistle and  
You'll sing  
And the ploughboy is as happy as a bird upon the wing  
  
The lark in the morning...

"
Christy Moore,The Night Visit,/c/christy+moore/the+night+visit_21007139.html,"Who are you, me pretty fair maid  
Who are you, me honey?  
Who are you, me pretty fair maid  
Who are you, me honey?  
She answered me modestly,  
""Well I am me mammy's darling.""  
  
Chorus  
  
With your too-ry-ah  
Fol-de-diddle-dah  
Me Day-re fol-de-diddle  
Dai-rie oh.  
  
And will you come to me mammy's house  
When the moon is shining clearly.  
And will you come to me mammy's house  
When the moon is shining clearly.  
I'll open the door and I'll let you in  
And divil the one will hear us.  
  
Chorus  
  
So I went to her house in the middle of the night  
When the moon was shining clarely.  
So I went to her house in the middle of the night  
When the moon was shining clarely.  
Shc opened the door and she let me in  
And divil the one did hear us.  
  
Chorus  
  
She took me horse by the bridle and the bit  
And she led him to the stable  
She took me horse by the bridle and the bit  
And she led him to the stable  
Saying ""There's plenty of oats for a soldier's horse,  
To eat it if he's able. ""  
  
Chorus  
  
She took me by the lily-white hand  
And she led me to the table  
She took me by the lily-white hand  
And she led me to the table  
Saying ""There's plenty of wine for a soldier boy,  
Drink it if you're able. ""  
  
Chorus  
  
She got up and she made the bed  
And she made it nice and aisy  
She got up and she made the bed  
And she made it nice and aisy  
Then she took me by the hand  
Saying ""Blow out the candle!""  
  
Chorus  
  
There we lay till the break of the day  
And divil the one did hear us  
There we lay till the break of the day  
And divil the one did hear us  
She arose and put on her clothes  
Saying ""Darling, you must leave me.""  
  
Chorus  
  
When will I return again  
When will we get married  
When will I return again  
When will we get married  
When broken shells make Christmas bells  
We might well get married.

"
