artist,song,link,text
One Direction,Tell Me That You Want Me,/o/one+direction/tell+me+that+you+want+me_21028107.html,"Another night I'm waiting for you  
Waiting for my fantasy to crash and burn  
It's you I am looking for  
Another night of summer passes  
Wide awake I'm waiting for you patiently  
I want something more...  
  
Light a flame and I will find you  
Call for me I'll be beside you  
You're the one I think about each day  
Just tell me that you want me  
Fall and I will run to catch you  
Look to me and I'll provide you  
With a light to guide you on your way  
Just tell me that you want me  
  
Tell me why can't you just tell me  
How you feel are you that scared of hurting me?  
I'm stronger than you know  
Are we friends are something more than just another passing moment  
I'm sure what you're looking for  
  
Light a flame and I will find you  
Call for me I'll be beside you  
You're the one I think about each day  
Just tell me that you want me  
Fall and I will run to catch you  
Look to me and I'll provide you  
With a light to guide you on your way  
Just tell me that you want you  
  
Remember last November  
When I met you in the rain  
Remember what you told me  
Are you feeling still the same  
Did you tell the truth then  
Or was it just another game  
Tell me (x3)

"
One Direction,The Way You Look Tonight,/o/one+direction/the+way+you+look+tonight_21051007.html,"There was a time  
I was everything and nothing all in one  
When you found me  
I was feeling like a cloud across the sun  
  
I need to tell you  
How you light up every second of the day  
But in the moonlight  
You just shine like a beacon on the bay  
  
And I can't explain  
But it's something about the way you look tonight  
Takes my breath away  
It's that feeling I get about you, deep inside  
And I can't describe  
But it's something about the way you look tonight  
Takes my breath away  
The way you look tonight  
The way you look tonight

"
One Direction,Through The Dark,/o/one+direction/through+the+dark_21070030.html,"You tell me that you're sad and lost your way  
You tell me that your tears are here to stay  
But I know you're only hiding  
And I just wanna see you  
  
You tell me that you're hurt and you're in pain  
And I can see your head is held in shame,  
But I just wanna see you smile again  
See you smile again  
  
But don't burn out  
Even if you scream and shout  
It'll come back to you  
And I'll be here for you  
  
Oh I will carry you over  
Fire and water for your love  
And I will hold you closer  
Hope your heart is strong enough  
When the night is coming down on you  
We will find a way through the dark  
  
I wish that I could take you to the stars  
I'd never let you fall and break your heart  
And if you wanna cry or fall apart  
I'll be there to hold you  
  
You tell me that you hurt, it's all in vain  
But I can see your heart can love again  
And I remember you laughing  
So let's just laugh again  
  
But don't burn out  
Even if you scream and shout  
It'll come back to you, back to you  
  
Oh I will carry you over  
Fire and water for your love  
And I will hold you closer  
Hope your heart is strong enough  
When the night is coming down on you  
We will find a way through the dark  
  
And you don't need  
You don't need to worry  
And you will see it's easy to be loved  
I know you wanna be loved  
  
Oh I will carry you over  
Fire and water for your love  
  
Oh I will carry you over  
Fire and water for your love  
And I will hold you closer  
Hope your heart is strong enough  
When the night is coming down on you  
We will find a way through the dark  
  
Oh I will carry you over  
Fire and water for your love  
And I will hold you closer  
Hope your heart is strong enough  
When the night is coming down  
We will find a way through the dark

"
One Direction,Tonight,/o/one+direction/tonight_21051005.html,"Tonight is gonna be perfect  
If you're with me  
Tonight is gonna be perfect  
Because I love you baby  
  
Flying in the wind  
With the sun to our backs  
We can't see the shadows  
And we can't go back  
  
Cause  
  
Tonight is gonna be perfect  
If you're with me  
Tonight is gonna be perfect  
Because I love you baby  
  
They can say what they want  
They can say what they feel  
But they can't change the way that the I want  
And the way this love is real  
  
Oh tonight is gonna be perfect  
If you're with me  
Tonight is gonna be perfect  
Because I adore you  
I love you oh  
Tonight is gonna be perfect if you're by my side  
Tonight is gonna be perfect  
Because you're making me smile.

"
One Direction,Total Eclipse Of The Heart,/o/one+direction/total+eclipse+of+the+heart_21051004.html,"Niall:  
(Turn around)  
  
Liam:  
Every now and then I get a little bit lonely and  
You're never coming round  
  
Niall:  
(Turn around)  
  
Liam:  
Every now and then I get a little bit tired of  
Listening to the sound of my tears  
  
Niall:  
(Turn around)  
  
Liam:  
Every now and then I get a little bit nervous that  
The best of all the years have gone by  
  
Niall:  
(Turn around)  
Every now and then I get a little bit terrified  
And then I see the look in your eyes  
Nial y Louis:  
(Turn around, bright eyes)  
  
Liam:  
Every now and then I fall apart  
  
Niall y Louis:  
(Turn around, bright eyes)  
  
Liam:  
Every now and then I fall apart  
  
Todos:  
And I need you now tonight and I need you more than ever  
And if you only hold me tight We'll be holding on forever  
And we'll only be making it right 'cause we'll never  
Be wrong  
Together we can take it to the end of the line  
Your love is like a shadow on me all of the time  
  
(Niall: all of the time)  
  
Todos:  
I don't know what to do and I'm always in the dark  
We're living in a powder keg and giving off sparks  
I really need you tonight, forever's gonna start tonight  
Forever's gonna start tonight  
  
Louis y Liam:  
Once upon a time I was falling in love, but now I'm only  
Falling apart  
  
Zayn:  
There's nothing I can do... A total eclipse of the heart

"
One Direction,Use Somebody,/o/one+direction/use+somebody_21050880.html,"Oh, oh, oh, oh, oh, oh  
Oh, oh, oh, oh, oh, oh  
Oh, oh, oh, oh, oh, oh  
Oh, oh, oh, oh, oh, oh  
  
I've been roaming around,  
I was looking down at all I see  
Painted faces, fill the places I can't reach  
  
You know that I could use somebody, yeah  
You know that I could use somebody, yeah-yeah-yeah  
  
Someone like you, and all you know, and how you speak  
Countless lovers undercover of the streets  
  
You know that I could use somebody, yeah  
You know that I could use somebody, yeah-yeah  
  
Someone like you  
  
Oh, oh, oh, oh, oh, oh  
Oh, oh, oh, oh, oh, oh  
Oh, oh, oh, oh, oh, oh  
Oh, oh, oh, oh, oh, oh  
  
Off in the night while you live it up, I'm off to sleep  
Waging wars to shape, the poet and the beat  
  
I hope it's going to make you notice  
I hope it's going to make you notice  
  
Someone like me  
  
(Oh, oh, oh, oh, oh, oh) Someone like me  
(Oh, oh, oh, oh, oh, oh) someone like me  
(Oh, oh, oh, oh, oh, oh)  
(Oh, oh, oh, oh, oh, oh)  
  
I'm ready now, I'm ready now  
I'm ready now,  
  
I'm ready now, I'm ready now,  
I'm ready now, I'm ready now  
  
One, two, three, four  
  
(Oh, oh, oh, oh, oh, oh) Someone like you  
  
Somebody  
  
(Oh, oh, oh, oh, oh, oh) Someone like you  
(Oh, oh, oh, oh, oh, oh) Someone like you  
  
Somebody  
  
(Oh, oh, oh, oh, oh, oh)  
  
I've been running around, I was looking down at all I see

"
One Direction,Vas Happenin' Boys,/o/one+direction/vas+happenin+boys_21048942.html,"There once was a group with Liam and Niall  
Vas Happenin' boys? Vas Happenin' boys?  
  
They lived with Zayn and their room was vile  
Vas Happenin' boys? Vas Happenin' boys?  
  
Did you know Harry's such a slob?  
He needs to win X Factor 'cause he can't get a job  
And Oh, Louis needs a boat  
He dresses like he owns one  
'Cause he's got no other clothes  
They really need your vote  
Vas Happenin' boys? Vas Happenin' boys?  
  
Mick Jagger could be Harry's dad  
Vas Happenin' mum? Vas Happenin' Mick?  
  
When Liam sings he makes his face look sad  
Vas Happenin' song? Vas Happenin' sad?  
  
And Zayn's the master of echoes  
And Niall was raised by leprechauns  
So he won't ever grow  
And Oh, Louis needs that boat  
He dresses like he owns one  
And it's becoming a joke  
They really need your vote  
  
Vas Happenin' boys? Vas Happenin' boys?  
Vas Happenin' boys? Vas Happenin' boys?  
Vas Happenin' boys? Vas Happenin' boys?

"
One Direction,Viva La Vida,/o/one+direction/viva+la+vida_21051003.html,"Liam: I used to rule the world seas would rise when I  
Gave the word now in the morning I sleep alone sweep the  
Streets that I used to own.  
Zayn: I used to roll the dice feel the fear in my enemies  
Eyes listen as the crowd would sing now the old king is  
Dead long live the king  
All: I hear Jerusalem bells are ringing roman cavalry  
Choirs are singing be my mirror my sword and sheald my  
Missionaries in a foriegn field

"
One Direction,What A Feeling,/o/one+direction/what+a+feeling_21104175.html,"[Verse 1: Liam]  
Through the wire, through the wire, through the wire  
I'm watching her dance, dress is catching the light  
In her eyes there's no lies, no lies  
There's no question, she's not in a disguise  
  
[Pre-Chorus: Louis]  
With no way out and a long way down  
Everybody needs someone around  
But I can't hold you, too close now  
Through the wire, through the wire  
  
[Chorus: All]  
What a feeling to be right here beside you now  
Holding you in my arms  
When the air ran out and we both started running wild  
The sky fell down  
But you've got stars, they're in your eyes  
And I've got something missing tonight  
What a feeling to be a king beside you, somehow  
I wish I could be there now  
  
[Verse 2: Liam]  
Through the wire, through the wire, through the wire  
I'm watching you like this, imagining you're mine  
It's too late, it's too late, am I too late?  
Tell me now, am I running out of time?  
  
[Pre-Chorus: Niall]  
With no way out and a long way down  
Everybody needs someone around  
But I can't hold you too close now  
Through the wire, through the wire  
  
[Chorus: All]  
What a feeling to be right here beside you now  
Holding you in my arms  
When the air ran out and we both started running wild  
The sky fell down  
But you've got stars, they're in your eyes  
And I've got something missing tonight  
What a feeling to be a king beside you, somehow  
I wish I could be there now  
  
[Bridge: Harry]  
Whatever chains are holding you back  
Holding you back, don't let 'em tie you down  
Whatever chains are holding you back  
Holding you back, tell me you believe in that  
  
[Chorus: All]  
What a feeling to be right here beside you now  
Holding you in my arms  
When the air ran out and we both started running wild  
The sky fell down  
But you've got stars, they're in your eyes  
And I've got something missing tonight  
What a feeling to be a king beside you, somehow  
I wish I could be there now, I wish I could be there now

"
One Direction,Why Don't We Go There,/o/one+direction/why+dont+we+go+there_21070034.html,"I know you want, know you wanna take it slow  
Think about all the places we could go  
If you give in tonight  
Just let me set you free  
We'll touch the other side, just give me the key  
  
'Cause we got all night  
And we're going nowhere  
Why don't you stay  
Why don't we go there?  
Let's take a ride  
Out in the cold air  
I know the way, why don't you go there with me?  
  
Say the word, say the word but don't say no  
Skydive, you and I, with just these clothes  
The secret's safe with me  
There's no right time or place  
'Cause anyone can see we'll do it anyway  
  
'Cause we got all night  
We're going nowhere  
Why don't you stay  
Why don't we go there?  
Let's take a ride  
Out in the cold air  
I know the way, why don't you go there with me?  
  
Hey, I don't want you to be the one that got away  
I wanna get addicted to you, yeah  
You're rushing through my mind, I wanna feel the high  
I wanna be addicted, don't say no  
Just let go  
  
'Cause we got all night  
And we're going nowhere  
Why don't you stay  
Why don't we go there?  
Let's take a ride  
Out in the cold air  
I know the way, why don't you go there with me?  
  
With me, with me  
Why don't you go there with me?

"
