artist,song,link,text
Robbie Williams,Teenage Millionaire,/r/robbie+williams/teenage+millionaire_20116859.html,"Hi out there. This is Shaun Goldberg and you're listening to W-A-N-K  
This evening I've got someone really interesting with me.  
He's over from old England and his name is Robbie Williams.  
  
Cor blimey bleedin' Mary Poppins!  
  
Great, right on! You know we've been hearing about this boy band that was
really big over there.  
Can you tell us a little bit about it Robbie?  
  
First of all, I'd like to say thank you very much for having me in the first
place  
but to answer your question I can't really answer it.  
I suppose it was a bit like this  
  
Ha  
Riding in your limos  
Hanging with your bimbos  
Riding my old faithful  
Bigger pin-up than Betty Grable  
Kipper in the papers  
Coke and whisky chasers  
I ain't supposed to pose  
But I don't care  
  
I was a teenage millionaire  
A teenage millionaire  
A teenage millionaire  
Yeah, yeah  
  
Services for Britain  
Pouting like a kitten  
Dinner with Diana  
I'm a social Stokey spanner  
Waiting for my knighthood  
She can pin it on my manhood  
I ain't supposed to pose  
But I don't care  
  
I was a teenage millionaire  
A teenage millionaire  
A teenage millionaire  
Yeah, yeah  
A teenage millionaire  
  
(It works out sometimes it's funny  
Being stupid makes you lots of money)  
  
Bothered Judy Garland  
When I ordered Barbara Cartland  
Champagne in my bidet  
The press all had a field day  
You may think it's an outrage  
My cleaner is wearing bondage  
She makes my place a mess  
But I don't care  
  
I was a teenage millionaire  
A teenage millionaire  
A teenage millionaire  
Yeah, yeah  
A teenage millionaire  
  
Come on waif  
It looks as if you need a good feeling

"
Robbie Williams,The Actor,/r/robbie+williams/the+actor_20362823.html,"Principal actors to the stage please,  
Act One is about to begin in 8 seconds.  
  
First you can't act, now you can't stop,  
(What's my motivation?)  
I used to like you a lot,  
(I was the class nerd)  
Exactly who I'm s'posed to be,  
(I'm totally Strasberg)  
You play a doctor on TV,  
(What you're doing is SO brave)  
  
Deep down you're dirty but you try,  
(I'm a good person)  
The truth would break you so you lie,  
(I want my work to matter)  
It's in the choices that you make,  
(I want to inspire)  
No talent, just fate.  
  
[Chorus:]  
I don't know where you begin,  
I end, we start  
Again,  
They need, you love,  
We all watch  
The Actor Acting.  
  
Good from far but far from good,  
(All I have is my instinct)  
You love to act, I wish you would,  
(It's not acting, it's re-acting)  
Act like you're not from out of space,  
(When I'm on stage I feel alive)  
You know ambition isn't grace,  
(For me it's the craft)  
  
Made of Sex, Maida Vale,  
(Would I do better in New York)  
You are the Alpha Male,  
(I'm just too pretty for that role)  
You are the good, you are the great,  
(The words have power)  
Now let me fill you with my hate.  
  
[Chorus]  
  
Monroe,  
(Monroe)  
Barrymore,  
(Barrymore)  
Mansfield,  
(Mansfield)  
D-d-d-d-Dame d-Dame d-Dame Judi Dench,  
(Judi Dench)  
Madonna Ritchie,  
(Ritchie)  
Ritchie, Ritchie, Ritchie.  
Streep,  
Close,  
Hepburn,  
Burt Reynolds.  
Niven,  
Danson,  
Bundy,  
BARDOT.  
Joaquin,  
Joaquin,  
Joaquin,  
Joaquin,  
Joaquin,  
(Joaquin)  
Joaquin,  
(Joaquin)  
Joaquin,  
(Joaquin)  
Swank.  
  
[Chorus]  
  
In the future,  
Everybody will be anonymous for fifteen minutes,  
You are, we all are a test card,  
The stars of CCTV,  
We ARE the nature of the beast.

"
Robbie Williams,The Full Monty Medley,/r/robbie+williams/the+full+monty+medley_20116861.html,"You've done it all, you've broken every code  
And pulled the Rebel to the floor  
You spoilt the game, no matter what you say  
For only metal - what a bore!  
Blue eyes, blue eyes, how come you tell so many lies?  
  
Come up and see me, make me smile  
Or do what you want, run on wild  
Come up and see me, make me smile  
Or do what you want, run on wild  
  
MR TOM JONES!  
Baby take off your coat (Tell 'em Tom!)  
Real slow  
Baby take off your shoes  
I'll help you take off your shoes  
  
You give me reason to live  
You give me reason to live  
You give me reason to live  
You give me reason to live  
  
Well, you can leave your hat on  
You can leave your hat on  
Well, you can leave your hat on  
You can leave your hat on  
Well, you can leave your hat on  
  
Leave it on, Leave it on,  
Leave it on, Leave it on,  
Leave it on, Leave it on,  
Leave it on,  
You can leave your hat on - yeah.  
  
One two three  
One two three yeah  
  
You gotta know how to pony  
Like Mony Baronie.  
Mashed potato,  
Do the alligator.  
Put your hand on your hip,  
Let your backbone slip.  
Do the Watusi  
Like your Aunt Lucy.  
  
Na na na na na...  
  
You gotta know how to pony  
Like Mony Baronie.  
You gotta mashed potato,  
You gotta alligator.  
Put your hand on your hip,  
Let your backbone slip.  
Do the Watusi  
Like your Aunt Lucy.  
  
Na na na na na...  
Yes!  
Sing it with us now!  
Na na na na na...  
  
Long tall Sally  
Jump back in that alley babe  
Put your hand on your hip,  
Let your backbone slip.

"
Robbie Williams,The Lady Is A Tramp,/r/robbie+williams/the+lady+is+a+tramp_20540149.html,"She gets too hungry, for dinner at eight  
She loves the theater, but doesn't come late  
She'd never bother, with people she'd hate  
That's why the lady is a tramp  
Doesn't like crap games, with barons and earls  
Won't go to Harlem, in ermine and pearls  
Won't dish the dirt, with the rest of those girls  
That's why the lady is a tramp  
She loves the free, fresh wind in her hair  
Life without care  
She's broke, but it's o'k  
She hates California, it's cold and it's damp  
That's why the lady is a tramp  
Doesn't like dice games, with sharpies and frauds  
Won't go to Harlem, in Lincolns or Fords  
Won't dish the dirt, with the rest of those broads  
That's why the lady is a tramp

"
Rod Stewart,A Kiss To Build A Dream On,/r/rod+stewart/a+kiss+to+build+a+dream+on_10242775.html,"Give me a kiss to build on and my imagination will thrive upon that kiss  
Sweetheart I ask no more than this, a kiss to build a dream on  
  
Give me a kiss before you leave me and my  
Imagination will feed my hungry heart  
Leave me one thing before we part, a kiss to build a dream on  
When I'm alone with my fancies, I'll be with you  
Weaving romances, making believe they're true  
  
Give me your lips for just a moment and my  
Imagination will make that moment live  
Give me what you alone can give, a kiss to build a dream on

"
Rod Stewart,A Night Like This,/r/rod+stewart/a+night+like+this_20117465.html,"Sixteen years old, looking for a hideaway  
I'm a set designer, my Mum and Dad  
Thinking I'm gay  
I'm a lazy bugger, but I like my sport  
Like girls and music, I'm happy, happy sort  
(Of a guy)  
  
But there's one thing I'm lacking  
It's sexual experience  
So I ask you, my sweetheart  
Save me from this wilderness  
  
I've dreamed, honey, of a night like this  
  
Where I come from, love is  
Just a hole in the wall  
And the steel mills ring out and generations  
Heed the call  
  
And the rain never stops and the skies are grey  
And the chance of romance  
Slim as a bright sunny day  
  
This is partly the reason  
I'm so overwhelmed and shy  
Because your beauty, by contrast  
Is gonna make a young man cry  
  
I've dreamed, honey, of a night like this  
I've schemed, honey, of a night like this  
  
You don't know what it means to a boy from  
A suburban home  
To be left with a woman like you  
Completely alone  
  
I've dreamed, honey, of a night like this  
Nice place you've got here, babe  
Never seen a house like this  
  
Pool like an ocean, bed like a football pitch  
  
All the guys at the boozer, won't believe my luck  
But it couldn't have happened to a nicer bloke  
(Than me)  
  
So here we are, the record's  
Gotten stuck in the groove  
My knees are trembling, c'mon baby, make a move  
  
I've dreamed, honey, of a night like this  
I've schemed, honey, of a night like this  
I've dreamed, I've schemed, honey  
Of a night like this  
I've dreamed, honey, of a night like this

"
Rod Stewart,All For Love,/r/rod+stewart/all+for+love_20117266.html,"When it's love you give  
(I'll be a man of good faith.)  
Then in love you live.  
(I'll make a stand. I won't break.)  
I'll be the rock you can build on,  
Be there when you're old,  
To have and to hold.  
  
When there's love inside  
(I swear I'll always be strong.)  
Then there's a reason why.  
(I'll prove to you we belong.)  
I'll be the wall that protects you  
From the wind and the rain,  
From the hurt and pain.  
  
Let's make it all for one and all for love.  
Let the one you hold be the one you want,  
The one you need,  
Cause when it's all for one it's one for all.  
When there's someone that should know  
Then just let your feelings show  
And make it all for one and all for love.  
  
When it's love you make  
(I'll be the fire in your night.)  
Then it's love you take.  
(I will defend, I will fight.)  
I'll be there when you need me.  
When honor's at stake,  
This vow I will make:  
  
That it's all for one and all for love.  
Let the one be the one you want,  
The one you need,  
Cause when it's all for one it's one for all.  
When there's someone that should know  
Then just let your feelings show  
And make it all for one and all for love.  
  
Don't lay our love to rest  
Cause we could stand up to the test.  
We got everything and more, than we had planned,  
More than the rivers that run the land.  
We've got it all, in our hands.  
  
Now it's all for one and all for love.  
(It's all for love)  
Let the one you hold be the one you want,  
The one you need,  
Cause when it's all for one, it's one for all  
(It's one for all)  
When there's someone that should know  
Then just let your feelings show  
When there's someone that you want,  
When there's someone that you need  
Let's make it all, all for one and all for love.

"
Rod Stewart,All In The Name Of Rock 'n' Roll,/r/rod+stewart/all+in+the+name+of+rock+n+roll_20117129.html,"Went downtown on the two forty-nine,  
Playin' for recognition of the New York town.  
See, me and the boys got a rock 'n' roll band,  
They were so damn good, gonna lift up the man.  
  
Well, we got ups, we got downs,  
We got just so high 'til the sun goes down.  
Got the ego, can be abused,  
I got my two-toned shoes,  
And I can sing the blues.  
  
[Chorus:]  
Look out, kids, it's the F. B. I.  
We got a problem, you keep me high.  
Put on your clothes, take the smile off your face  
And put your money where your mouth is or get out this place.  
  
New York town is a meanass town,  
We got a thousand bands singin' underground.  
Way down in New Orleans it's the same old thing,  
Emotional music, a merry old thing.  
  
Old King Soul, he finally gave us a jolt,  
He played the vibes 'til nine and read from ten to four.  
He played upside down, he played inside out,  
Then a uniform band he was thrown into jail.  
  
[Chorus]  
  
Gettin' hungry I know little woman,  
Can't get a smell 'cause my nose is blocked.  
I'm so high, I can't believe it,  
Hotel dogs are knockin' on my door.  
  
Two night of singin' nearly out on the end,  
Left the two parts red, oh what a square.  
As soon as the man, there's no sweeter song,  
Listen, McCartney, we're the band on the run.  
  
[Chorus]  
  
Oh yeah.

"
Rod Stewart,Almost Illegal,/r/rod+stewart/almost+illegal_20117346.html,"Yeah, I said yeah  
I remember the first time  
That I ever seen her face  
I was standing by the drug store  
Tryin' to save the human race  
  
Took a raincheck on a blind date  
To get her prescription filled  
We had a short talk and a long walk  
Through the lazy cottonfield  
  
It was hot  
She was cool and sultry  
We made love  
I was broke and lonely  
  
She's wonderful, so beautiful  
So delectable, she's mine  
She's desirable, so lovable  
And it's criminal, almost illegal  
  
Well we woke up in a barnyard  
When I heard a farmer shout  
""Get away, boy, from my daughter!""  
When a shotgun rang out  
We took off  
She was right behind me  
Ran like the wind  
What a crazy lady  
  
She's fabulous, so sensuous  
She's marvelous, she's mine  
I'm delirious, it's serious  
Kinda dangerous, almost illegal  
  
Bring it down, now.  
We had a one child by the springtime  
And another on the way  
I got a new life and a good wife  
Ain't that amazing grace  
  
It was hot  
She was cool and sultry  
We made love  
I was broke and lonely  
  
She's wonderful, she's beautiful  
She's desirable, she's mine  
I'm delirious, she's serious  
It's kinda dangerous, almost illegal  
Wonderful, so beautiful  
She's not a radical, but she's mine  
She's fabulous, so sensuous  
And it's marvelous, almost illegal  
Beautiful and she's wonderful  
So desirable, almost illegal  

"
Rod Stewart,Amazing Grace,/r/rod+stewart/amazing+grace_20117622.html,"Amazing grace, how sweet the sound  
That saved a wretch like me  
I once was lost but now am found  
Was blind but now I see  
  
It was grace that taught my heart to fear  
And grace my fears relieved  
How precious did that grace appear  
The hour I first believed  
  
Through many dangers, toils and snares  
I have already come  
'Tis grace hath bro't me safe thus far  
And grace will lead me home  
  
How sweet the name of Jesus sounds  
In a believer's ear  
It soothes his sorrows, heals the wounds  
And drives away his fear  
  
Must Jesus bear the cross alone  
And all the world go free  
No, there's a cross for you  
And there's a cross for me

"
