artist,song,link,text
Venom,Wolverine,/v/venom/wolverine_20533684.html,"Deep in the dark of the forest came calls of sound from the wolverine  
As they danced their wicked dance round the fire in a dead trance  
Raising the chalice to the night darkly seek to their own delight  
Sacrifice to the only son saving blood sip it one by one  
Cleansing the altar awaiting the prize the virgin clad whiter than snow  
Holding the mass and presenting the cross pointed inverted below  
Doubles the blade in the cold and blessed night holds it above to be marked  
Hammering down in the soft flesh below ripping and tearing the heart  
Oh lord of this limbionic state take the prize we deliver to the gate  
Cloven the demons cloak ascends from the earth this being never ends  
As they fall to their knees and prey as the night reimburse the day  
Colder than any mortal thing his hands stretch to infinity  
All encompassing the flock there's no life in here any more  
Deeper than hades he brings to his side the man who presented the mass  
Questioning nothing the high priest is drawn kneels to his master's request  
Talking his left hand and passing it slow he ponders the mortal before  
Swiftly he moves and faster than hell he tears out this lunatics soul  
Oh lord of this limbionic state take the prize we deliver to the gate  
Cleansing the altar awaiting the prize the virgin clad whiter than snow  
Holding the mass and presenting the cross pointed inverted below  
Doubles the blade in the cold and blessed night holds it above to be marked  
Hammering down in the soft flesh below ripping and tearing the heart  
Oh lord of this limbionic state take this prize we deliver to the gate  
Deep in the dark of the forest came calls of sound from the wolverine  
  
  

"
Venom,"Women,leather And Hell",/v/venom/women+leather+and+hell_20344474.html,"Stand aside, loose your pride  
I'm at the gates alone  
Sourcery, blasphemy  
All welcome in my home  
I'm leaving  
But soon I'm coming back  
Believe me  
I'm hot on your tracks  
Through the night  
Eagles flight  
The Angels kiss my brow  
Tempting me with studded heels  
The bitch is in heat now  
Oh you've got me  
That leather smells so sweet  
I'm on fire  
Breeding sin, breathing lust  
Witches spell ohhh...  
Women Leather and Hell  
Go for it  
Come on turn that mother up  
Dynamite, is right on time  
Sends shivers down my spine  
Destiny won't catch me  
The choice of death is mine  
Salvation is keeping out of sight  
Damnation is joining in the fight  

"
Vera Lynn,Harbor Lights,/v/vera+lynn/harbor+lights_20218093.html,"I saw the harbor lights  
They only told me we were parting  
The same old harbor lights that once brought you to me  
I watched the harbor lights  
How could I help if tears were starting  
Goodbye to tender nights beside the silvery sea  
  
I long to hold you near and kiss you just once more  
But you were on the ship and I was on the shore  
  
Now I know lonely nights  
For all the while my heart is whispering  
Some other harbor lights will steal your love from me  
  
I long to hold you near and kiss you just once more  
But you were on the ship and I was on the shore  
  
Now I know lonely nights  
For all the while my heart is whispering  
Some other harbor lights will steal your love from me

"
Vera Lynn,Lili Marlene,/v/vera+lynn/lili+marlene_20237762.html,"Underneath the lantern  
By the barrack gate  
Darling I remember  
The way you used to wait  
'Twas there that you whispered tenderly  
That you loved me  
You'd always be  
My Lili of the lamplight  
My own Lili Marlene  
  
Time would come for roll call  
Time for us to part  
Darling I'd caress you  
And press you to my heart  
And there neath that far off lantern light  
I'd hold you tight  
We'd kiss good night  
My Lili of the lamplight  
My own Lili Marlene  
  
Orders came for sailing  
Somewhere over there  
All confined to barracks  
'Twas more than I could bear  
I knew you were waiting in the street  
I heard your feet  
But could not meet  
My Lili of the lamplight  
My own Lili Marlene  
  
Resting in our billet  
Just behind the line  
Even though we're parted  
Your lips are close to mine  
You wait where that lantern softly gleamed  
Your sweet face seems  
To haunt my dreams  
My Lili of the lamplight  
My own Lili Marlene  
My Lili of the lamplight  
My own Lili Marlene.

"
Vera Lynn,We'll Meet Again,/v/vera+lynn/well+meet+again_20343933.html,"We'll meet again,  
Don't know where,  
Don't know when  
But I know we'll meet again some sunny day  
Keep smiling through,  
Just like you always do  
Till the blue skies drive the dark clouds far away  
  
So will you please say ""Hello""  
To the folks that I know  
Tell them I won't be long  
They'll be happy to know  
That as you saw me go  
I was singing this song  
  
We'll meet again,  
Don't know where,  
Don't know when  
But I know we'll meet again some sunny day  
  
We'll meet again,  
Don't know where  
Don't know when.  
But I know we'll meet again some sunny day.  
Keep smiling through  
Just like you always do,  
'Til the blue skies  
Drive the dark clouds far away  
So will you please say""Hello""  
To the folks that I know.  
Tell them it won't be long.  
They'll be happy to know  
That as you saw me go,  
I was singin' this song.  
  
We'll meet again,  
Don't know where,  
Don't know when  
But I know we'll meet again some sunny day

"
Vera Lynn,Yours,/v/vera+lynn/yours_20354375.html,"Yours 'til the stars lose their glory  
Yours 'til the birds fail to sing  
Yours to the end of life's story  
This pledge to you dear, I bring  
  
Yours in the grey of December  
Here or on far distant shores  
  
I've never loved anyone the way I love you  
How could I, when I was born to be  
Just yours  
  
This night has music, the sweetest music  
It echoes somewhere within my heart  
I hold you near me, oh darling hear me  
I have a message I must impart  
  
Just yours  
When I was born to be just yours

"
Vertical Horizon,All Of You,/v/vertical+horizon/all+of+you_20143982.html,"So you say  
I'm too quiet  
Holding things  
Up in my head  
  
I say so much  
But you don't buy it  
I don't want to wake up  
Alone in my head  
  
Oh say that you'll never go now  
Don't go  
Don't go  
  
[Chorus]  
I need a lot of you  
I want a lot of you  
I need a lot of you  
All of you  
  
I tend to think  
I'm getting nowhere  
I drag it out  
Whenever I can  
  
Someday  
I'll get back there  
And find the world  
You dropped from your hand  
  
Oh but some things you'll never show now  
I know  
I know  
  
[Chorus]  
  
Watch you coming up  
Out on top now  
Watch you coming up  
  
[Chorus]

"
Vertical Horizon,Angel Without Wings,/v/vertical+horizon/angel+without+wings_20144005.html,"We started out so brand new darling  
But now it seems that nothing can change your mind  
I have seen your city lights  
But have you seen my country skies  
  
Watch the world go twirling by  
  
And perhaps it's common fears  
Or uncommon hearts  
That makes us insincere  
And torn apart  
  
But when will I learn  
Love is just my fantasy disguised  
  
[Chorus]  
An angel without wings can hardly fly  
And love without a dream it will not survive  
  
But now I can see  
I am lucky just to have a heart  
Discovery will knock you on your knees  
And lonely tears can only hope to freeze  
Yeah, they'll freeze and fall on down  
  
And so our sun is sinking low  
And your spirit's close behind  
But there's something you should know now  
(You know you're on my mind)  
That you're on my mind  
  
But where are you now  
When will you share your winter nights  
  
[Chorus]  
  
No it won't survive  
(No, it won't survive)  
No it won't survive

"
Vertical Horizon,Call It Even,/v/vertical+horizon/call+it+even_20144007.html,"I saw an open door and I looked inside it  
But I'd no idea  
What you were hiding  
  
So now I'm holding the bag and it's heavy  
And the conversation stopped  
So much for friendly  
  
And if I told you I was not very good  
At making small talk when I should  
But you have one advantage over me  
At times like this I am lost at sea  
  
[Chorus]  
Why can't I see it for what it really is  
And know it like I know my name  
And if it's all the same I don't like this game  
So let's pack it up  
And call it even  
  
Well I'm not the type to speak  
Just to hear my voice  
And I'm sure you'd hear me out  
If you had the choice  
But your words keep coming out  
Never ending  
And I wonder if I'd have to shout  
The message I'm sending  
  
And if I told you I was dying of thirst  
And the sky was falling just to make it worse  
Would you just smile and continue on  
As if your mouth had a race to run  
  
[Chorus]  
  
Well I'm glad we had this talk  
I feel better  
And if I've something else to say  
I'll write a letter  
  
And if I told you you were not very good  
At hearing others when you really should  
Would you just smile and push me away  
You can't be bothered there's still words to say  
  
[Chorus]  
  
Let's just call it even, even, even

"
Vertical Horizon,Can You Help Me,/v/vertical+horizon/can+you+help+me_20853032.html,"Can you finally reach me  
Out beyond the blue  
I've been gone a long time  
Far away from you  
  
I can see that love alone is not enough  
If you don't believe in what you are and what you've got  
  
The tears you've cried have come to my eyes  
  
Can you, can you help me?  
'cause I went away  
Can you, can you help me?  
Or is it too late?  
Can you, can you help me?  
I'm trying to get through  
Can you, can you help me?  
'cause I wanna love you  
  
Once you've been defeated  
Once you've been defined  
Once your will is broken down  
It's so hard to feel alive  
  
But I believe that somewhere out across the fields  
I can see what is false and what is real  
  
You're the one face that holds me in place  
I can see you  
  
Can you, can you help me?  
'cause I went away  
Can you, can you help me?  
Or is it too late?  
Can you, can you help me?  
I'm trying to get through  
Can you, can you help me?  
'cause I'm want to love you  
  
You say hush, everyone heals in time  
So hush, hush, everyone heals in time  
Hush everyone heals in time, time  
So hush, hush, everyone heals in time  
  
Can you, can you help me?  
'cause I went away  
Can you, can you help me?  
Or is it too late?  
Can you, can you help me?  
I'm trying to get through  
Can you, can you help me?  
'cause I wanna love you  
  
I wanna love you

"
