artist,song,link,text
Cat Stevens,Sad Lisa,/c/cat+stevens/sad+lisa_20028189.html,"She hangs her head and cries on my shirt.  
She must be hurt very badly.  
Tell me what's making you sad, Li?  
Open your door, don't hide in the dark.  
You're lost in the dark, you can trust me.  
Cause you know that's how it must be.  
  
Lisa Lisa, sad Lisa Lisa.  
  
Her eyes like windows, trickle in rain  
Upon the pain getting deeper.  
Though my love wants to relieve her.  
She walks alone from wall to wall.  
Lost in her hall, she can't hear me.  
Though I know she likes to be near me.  
  
Lisa Lisa, sad Lisa Lisa.  
  
She sits in a corner by the door.  
There must be more I can tell her.  
If she really wants me to help her.  
I'll do what I can to show her the way.  
And maybe one day I will free her.  
Though I know no one can see her.  
Lisa Lisa, sad Lisa Lisa.

"
Cat Stevens,Silent Sunlight,/c/cat+stevens/silent+sunlight_20028107.html,"Silent sunlight, welcome in  
There is work I must now begin  
All my dreams have blown away  
And the children want to play  
They'll soon remember things to do  
When the heart is young  
And the night is done  
And the sky is blue  
  
Morning songbird, sing away  
Lend a tune to another day  
Bring your wings and choose a roof  
Sing a song of love and truth  
We'll soon remember if you do  
When all things were tall  
And our friends were small  
And the world was new  
  
Sleepy horses, heave away  
Put your backs to the golden hay  
Don't ever look behind at the work you've done  
For your work has just begun  
There'll be the evening in the end  
But till that time arrives  
You can rest your eyes  
And begin again

"
Cat Stevens,Smash Your Heart,/c/cat+stevens/smash+your+heart_20028168.html,"You cut me deep,  
But now I'm gonna see you weep, yeah  
This broken man  
Is gonna do the best he can, yeah  
  
I'll see you pay, before I give you my heart  
Baby I'll do without  
There'll come a day  
When I'll smash your heart  
And then turn away  
  
You played with me like a toy  
And a little baby  
After I broke  
You just didn't want to know, yeah  
  
I'll see you pay, before I give you my heart  
Baby I'll do without  
There'll come a day  
When I'll smash your heart  
And then turn away  
  
My time will come,  
And you'll know when it's begun, yeah  
  
You'll know because  
You're gonna be just where I was, yeah  
  
I'll see you pay, before I give you my heart  
Baby I'll do without  
There'll come a day  
When I'll smash your heart  
And then turn away

"
Cat Stevens,The First Cut Is The Deepest,/c/cat+stevens/the+first+cut+is+the+deepest_20028169.html,"I would have given you all of my heart  
But there's someone who's torn it apart  
And she's taking almost all that I've got  
But if you want, I'll try to love again  
Baby I'll try to love again but I know  
  
The first cut is the deepest, baby I know  
The first cut is the deepest  
Cause when it comes to being lucky she's cursed  
When it comes to lovin' me she's worst  
But when it comes to being loved she's first  
That's how I know  
  
The first cut is the deepest, baby I know  
The first cut is the deepest  
  
I still want you by my side  
Just to help me dry the tears that I've cried  
Cause I'm sure gonna give you a try  
And if you want, I'll try to love again  
But baby, I'll try to love again, but I know  
  
The first cut is the deepest, baby I know  
The first cut is the deepest  
  
Cause when it comes to being lucky she's cursed  
When it comes to lovin' me she's worst  
But when it comes to being loved she's first  
That's how I know  
  
The first cut is the deepest, baby I know  
The first cut is the deepest

"
Cat Stevens,The Wind,/c/cat+stevens/the+wind_20028201.html,"I listen to the wind, to the wind of my soul  
Where I'll end up, well I think only God really knows  
I've sat upon the setting sun...  
But never, never, never, never  
I never wanted water once  
No never, never, never  
  
I listen to my words but they fall far below  
I let my music take me where my heart wants to go  
I swam upon the Devil's lake...  
But never, never, never, never  
I'll never make the same mistake  
No - never, never, never

"
Cat Stevens,To Be A Star,/c/cat+stevens/to+be+a+star_10058625.html,"I was seventeen, ou were working for  
Matthew and son,  
(the) beatles me the queen, and I wrote  
I'm gonna get me a gun, yeah, yeah  
It was like a dream in the star machine,  
Oh, no, izitso, izitso?  
I never wanted to be a star, I never wanted  
To travel far  
I only wanted a little bit of love  
So I could put a little love in my heart  
I never wanted to be la-de-da, go to parties  
'avec le bourgeois'  
I only wanted to sing my song well,  
So I could ring a small bell in your heart  
Yeah, yeah, yeah, yeah, yeah, yeah  
  
I was on the road, sleeping between lorry  
Lights, oh no  
Stone-drunk and cold, heading into a bad  
Night, yeah, yeah  
Just another bean in the star machine, hi ho,  
Here I go, here I go  
  
I never wanted to be a star buy my mum a  
Ferrari car  
I only wanted to run my own race,  
So I could win a small place in your heart  
Yeah, yeah, yeah, yeah, yeah, yeah  
  
Nature found a way, it picked me up off the  
Dark side, yeah, yeah  
Showed me another day, it made me sing  
'i think I see the light'  
Not another bean in the star machine, oh no,  
This time I won't go  
I never wanted to be a star, I never wanted to travel far  
I only wanted a little bit of love  
So I could put a little love in my heart.

"
Cat Stevens,Trouble,/c/cat+stevens/trouble_20028110.html,"Trouble  
Oh trouble set me free  
I have seen your face  
And it's too much too much for me  
  
Trouble  
Oh trouble can't you see  
You're eating my heart away  
And there's nothing much left of me  
  
I've drunk your wine  
You have made your world mine  
So won't you be fair  
So won't you be fair  
  
I don't want no more of you  
So won't you be kind to me  
Just let me go where  
I'll have to go there  
  
Trouble  
Oh trouble move away  
I have seen your face  
And it's too much for me today  
  
Trouble  
Oh trouble can't you see  
You have made me a wreck  
Now won't you leave me in my misery  
  
I've seen your eyes  
And I can see death's disguise  
Hangin' on me  
Hangin' on me  
  
I'm beat, I'm torn  
Shattered and tossed and worn  
Too shocking to see  
Too shocking to see  
  
Trouble  
Oh trouble move from me  
I have paid my debt  
Now won't you leave me in my misery  
  
Trouble  
Oh trouble please be kind  
I don't want no fight  
And I haven't got a lot of time

"
Cat Stevens,Tuesday's Dead,/c/cat+stevens/tuesdays+dead_20028202.html,"If I make a mark in time, I can't say the mark is mine.  
I'm only the underline of the Word.  
Yes, I'm like him, just like you, I can't tell you what to do.  
Like everybody else I'm searching through what I've heard.  
  
[Chorus]  
Whoa, Where do you go?  
When you don't want no one to know?  
Who told tomorrow Tuesday's dead  
  
Oh preacher won't you paint my dream, won't you show me where you've been  
Show me what I haven't seen to ease my mind.  
Cause I will learn to understand, if I have a helping hand.  
I wouldn't make another demand all my life.  
  
[Chorus]  
  
What's my sex, what's my name, all in all it's all the same.  
Everybody plays a different game, that is all.  
Now, man may live, man may die searching for the question why.  
But if he tries to rule the sky he must fall.  
  
[Chorus]  
  
Now every second on the nose, the humdrum of the city grows.  
reaching out beyond the throes of our time.  
We must try to shake it down. Do our best to break the ground.  
Try to turn the world around one more time.  
Yeah, we must try to shake it down do our best to break the ground  
Try to turn the world around one more time  
  
[Chorus]

"
Cat Stevens,When I Speak To The Flowers,/c/cat+stevens/when+i+speak+to+the+flowers_20028142.html,"When I speak to the flowers in my backyard  
When I speak to the flowers in my backyard  
When I speak to the flowers in my backyard  
They tell me to leave you, leave you behind  
They tell my to leave you, just get you out of my mind  
They tell me to leave you, leave you behind  
Ow, forget all the good times that are making me blind  
  
I know you run around, and you'll never settle down  
And I should quit while I'm still on top  
But when you hold me, baby, in your lovin' arms  
I could love you forever, baby, but  
  
When I speak to the flowers in my backyard  
When I speak to the flowers in my backyard  
When I speak to the flowers in my backyard  
They tell me to leave you, leave you behind  
They tell my to leave you, just get you out of my mind  
They tell me to leave you, just leave you behind  
Ow, forget all the good times that are making me blind

"
Cat Stevens,Where Are You?,/c/cat+stevens/where+are+you_20028172.html,"I know I think a lot  
But somehow it just doesn't help  
It only makes it worse  
  
The more I think  
The more I know  
The more it hurts  
  
With only solitude to meet me like a friend  
Oh, where are you?  
Where are you?  
Where are you?  
  
Maybe she sits alone  
Beyond the storm  
Across the raging torrent of the sea  
She knows I want her  
And she knows I'll always be  
How can I live without the love I cannot see  
Oh where are you?  
Where are you?  
Where are you?  
  
Oh  
I know there's someone there  
I hear her breathe  
Behind the silence of the dark  
But I know that I won't see  
'Til we open up our eyes together  
She'll look at me  
What a moment that moment will be!  
  
And she looks so light  
I could fly her through the night  
  
Oh  
I know I think a lot  
But somehow it just doesn't help  
It only goes to show  
That what you never miss  
You never know  
But I have loved you from the moment that we knew  
Oh, I love you  
I love you  
But where are you?

"
