artist,song,link,text
Insane Clown Posse,Play With Me,/i/insane+clown+posse/play+with+me_20067570.html,"(Children laughing, Toy cranks up)  
  
Hey (x54)  
  
(1st Verse- Violent J)  
Every year it's more of us and all we do is fill the box  
You might play with me at first, a couple days, a week at tops  
Just like your Atomic Supersonic Retro Plasma Car  
We will all get tossed inside just like the piece of shit we are  
I will be your fantasy imaginary special friend  
I can fill you ?? with you no need to talk to them  
But instead you toss me in the box, leave me to rott away  
Hoping you'll pick me again someday...hey, hey  
  
(Chorus- Violent J)  
Why don't you come play with me and take me to the other side[take me to the  
other side]  
Lost under Ann Raggedy it's lonely when your locked in side [It can be so  
lonley] (x2)  
  
(2nd Verse- Violent J)  
I will sit and listen to your bibble babble jibber talk  
But when you go in tonight you'll leave me out here on the walk  
You'll ignore your little friend or trade me for something instead  
Please come get your doggie, don't let him chew up my fucking leg  
All your mom and daddy do is work and fight, that's all they do!  
I can understand the way you feel because I feel it to  
But you'll leave me in the box and I can barley hear you play  
Lost umong the toys of yesterday, hey[hey]hey[hey]hey  
  
(Chorus)  
  
(Shaggy2Dope)  
Boys and girls, fuck that old crusty shit  
Come down and get your brand new, ha, shiny  
slimy, atomic shithead  
  
[Super, duper!]  
[Right]  
[S-s-s-s-sonic, sonic]  
[Right]  
  
(3rd Verse- Violent J)  
I can see you near the bed when I look through this tiny crack  
You become much older now and I don't see you turning back  
Seven years in darkness I can only hope my wish comes true  
That one day I'll get you in my hands...AND I'LL PLAY WITH YOU!!  
  
(Chorus)

"
Insane Clown Posse,Prom Queen,/i/insane+clown+posse/prom+queen_20067715.html,"Won't you be my prom queen? (another morning)  
Won't you be my prom queen?  
Everybody has a real good time  
Won't you be my prom queen? (must take for my senior prom)  
Won't you be my prom queen?  
Everybody has a real good time  
Another morning, I must get up and go to school  
I'm taking too long gettin dressed, tryin to look my best  
Because today is not your ordinary every morning  
My high school prom is coming and I heave my daddy's warnings  
I'm going to find myself a girl to take to the prom  
I shouldn't have too much trouble because I'm  
I'm very nice, my mother says I'm very handsome  
When I wear my good vest, and mother knows best  
I got to school, I straggle through the hallways  
I stop and gaze at all the girls just like always  
But this time, I must now approach them (or)  
Or my daddy might get mad and break my wrist again (ow)  
And so I chose her, her hair, it matches with her face  
She is so lovely, my heart pulse begin to race  
I make my way between her friends and to her presence  
Hello, Christine, would you be my prom queen?  
I'd rather die, I'd rather die, I'd rather die... (repeat over)  
(would you be my prom queen? no! aaah! prom queen)  
There was a time when I could except a no  
That was before, Christine is gonna have to go  
My parents will be proud of me when I bring her home  
So now I sit and watch her practice in the gym dome  
Christine is famous, she has so many different friends  
Will they miss her when she's dead or will they just pretend  
Nobody talks to me, I only talk to I  
And I been telling myself all day, she's gotta die  
""Good morning, everybody. This is Principal Rogers, and I would just  
like to congradulate our Senior class and wish them at tonight's  
Prom dance.""  
Won't you be my prom queen? (I can be your prom baby)  
Won't you be my prom queen?  
Everybody has a real good time  
It was really fuckin easy, I'm a human hater  
I took a towel from the locker room to suffocate her  
I had to throw away her gym bag and all her folders  
And when it got dark, I caried her home on my shoulders  
My daddy was asleep, when I snuck her in the back  
I thought about my situation and it's kind of whack  
It sounds cheap, but we're having prom in my cellar  
But she's dead, I guess I'll never have to tell her  
I took the bottles of Tamiace, four dollars worth  
I took the seventeen dollars that was in her purse  
I bought balloons and streaming and stuff to munch  
I had a dollar left, I bought a Faygo Punch  
I hung the streamers and balloons on my basement wall  
I banged my head a couple times, I'm just too fuckin tall  
I would have took her to the school like a normal man  
But I had to kill her first they'd never understand  
I put a record on and then I picked her up to dance  
I bet she cannot feel the woody growing in my pants  
I know my daddy would be proud of all that I've done  
Instead of burning me, he'd probably come and hug his son  
I think about it as I dance slowly to the beat  
The more I think about it tears are rolling down my cheek  
I hope I showed Christine a night like no other  
After all, that's how my daddy did my mother  
""Our Seniors deserve a night to celebrate with friends, celebrate  
all their great work. Prom night is your very own special night,  
and everybody always remember their high school prom.""  
Won't you be my prom queen? (I can be your prom baby)  
Won't you be my prom queen?  
Everybody has a real good time

"
Insane Clown Posse,Questions,/i/insane+clown+posse/questions_20067589.html,"Why? why do these questions come to mind  
When the answer is just so far away?  
The questions I ask myself everyday  
  
Why? Every time I reach for the sky, I can only reach so high, why?  
Why? Every time I headbutt a brick wall, I always crack my skull, why?  
Why? Every time I stab somebody, I'm always gettin' my clothes bloody, why?  
Why? Every time I drive down the wrong of the street, everybody want to beep,
why?  
Why? Every time I bunk and I sell rock, I wind up in a cell block, why?  
Why? Every time I shoot somebody in the face, pigs get to chase, why?  
Why? Every time I drink a little gasoline, I shit my spleen, why?  
Why? When I try to fly like a birdy  
I wind up on a gurdy, dead tell me why  
  
[Chorus: x2]  
Won't you tell me why? Someone tell me why?  
Jesus tell me why? I was born to fly  
  
Why? Every time I swallow a flat head nail, my neck feels stale, why?  
Why? Every time I contact dark spirits, they want to break my mirrors, why?  
Why? Every time I choke a friend's neck, he don't come back, why?  
Why? Every time I stab my eyes with an icepick, I can't see shit, why?  
Why? Every time I play chicken with a train, it wins the game, why?  
Why? Every time I wake the dead up, they try to eat my head up, why?  
Why? Every time I see my reflection, I see no direction, why?  
Why? Every time I order a taco, you want a bite motherfucka?  
Tell me why  
  
Chrous 2X  
  
(I admit I kind of screamed)  
  
Why? Every time I raise my arms in celebration, player hation, why?  
Why? Just cause I'm dead, decayed, and passed, you give me no ass, why?  
Why? Every time I chew on thumbtacks, I get blood on my snacks, why?  
Why? Every time I kick Faygos in the sky, you want to know why!why? why?  
Why? Every time an angel want to kiss me, it always seems to miss me, why?  
Why? why does Shangro La seem so far away, you better leave today  
  
(No matter why)  
  
[Chorus: x5]  
  
Tell me why, (you will tell me) why?  
Tell me why, (have to tell me) why?  
Tell me why, (you will tell me) why?  
Tell me why, let me ask you  
  
(No matter why)  
  
[Chorus: x2]

"
Insane Clown Posse,Radio Stars,/i/insane+clown+posse/radio+stars_20067590.html,"Occasionally, the overwhelming temptation to reach  
The pinnacle of the pop music genre, will reduce even  
The most deplorable examples of the underground music scene  
To attempt to change their so-called artistic endeavors, in a  
Vain attempt to appeal to the public at large.  
Behold, the metamorphosis  
  
Uh, fuck platinum, platinum just ain't enough  
We need more money, more house and cars and stuff  
I'm sick of juggalos, I want them other hoes  
I want them shitty hoes, you get with radio and videos  
We'll do whatever it takes to get some air play  
We'll make that bounce shit, triple our sales and pay  
Yeah, come on Shaggy. What? Follow my lead. Let's go.  
It's time we change our shit up to get what we need. Come on.  
  
Uh, radio play!  
Yo! Yo! Come on and ride me, ride me,  
Pull! Pull! Come on and hide me, hide me,  
Cat black I'm gonna grow one, gold one,  
Club Cat You want them old ones, old ones,  
Black, black, ?  
Love me, I'm on the radio, radio,  
Cut, cut, We gonna throw it away, throw it away,  
Give up, Give us the radio play, radio play,  
  
What? Hey! What? What? What? Hey! What? What? What? Hey!  
What? Hey! What? What? What? Hey! What? What? What? Hey!  
  
We in this woodie, what!  
We seeing forty forty  
  
The pathetic attempts never cease.  
The moronic musical onslaught continues to insult  
The intelligence of the savvy consumer.  
How much more can an audience be asked to endure?  
  
Didn't work, ah fuck, what happened?  
They always told us that we sucked at rapping  
Well I don't know how to play a guitar  
I'll play the skin flute to be a radio star  
I'm sick of keeping it real, and underground  
I want the ten millions fans sellout radio sound  
Even though we'll be played next summer  
Show me a radio dick, and I'll show you a hummer  
Here we go, oh my god  
  
Joey fell in love with a college girl  
She had a backpack and a pony tail  
She said her name was Lisa but I do not know,  
She drinks disco lemonade and cherry jello  
I can put my Buddy Holly glasses on  
I can even sing one of these faggot songs  
I can play in checkered pants and never smile  
Whatever's cool for your radio show  
Tommy fell in love with a college  
  
The borish, bumbling buffoons are baffled in their journey  
Through the music business. Each sonnet is more ridiculous  
Than the last. Their strides towards musical success are  
Little more than a stumble into complete failure.  
  
That was bullshit. What the fuck? You think of something!  
I'm sitting here trying to write hits, your doing nothing  
You wrote the crump shit, but did it work? No.  
It flopped on its ass. At least I tried though.  
Alright, ain't no need to be fighting with each other  
We need to start talking about relationships and lovers. Why?  
Can you sing? No. Neither can I.  
If we're gonna be radio stars, we at least gotta try.  
  
Correction, remix, uh, remix, Clownboy, uh, feel me  
Touch me, Clownboy, remix, uh  
Girl, I gotta let you know, on radio  
I want to lick you from head to toe  
Girl, your perfume, it's smelling so sweet  
I want to make love, between the sheets  
Girl, play my song, when I'm on the phone long  
I'm a radio man, and I know that I can't sing, yes I can  
Give me one more chance, and I'll make you dance  
Girl, we make radio songs, for radio fans, we can't go wrong  
Girl, we make radio songs, for radio fans, we can't go wrong  
Girl, we make radio songs, for radio fans, we can't go wrong  
Girl, we make radio songs, for radio fans, we can't go wrong  
Girl, so you fucked my boy, I don't give a fuck  
  
After years of endless attempts,  
ICP received almost no radio play.  
Finally, the two dim witted idiots  
Decided to stay with the wicked shit for life.

"
Insane Clown Posse,Rainbows And Stuff,/i/insane+clown+posse/rainbows+and+stuff_20383273.html,"This one goes out to that special someone in my life  
Oh, we all have somebody special  
This is for you  
  
I like ice cream, cherry pie  
And lemonade with summer breeze  
I like rainbows, leafy trails  
And puppy dogs with bumble bees  
  
I like cotton candy gum  
And bumper cars and carnivals  
Golden skies and hazel eyes  
And sand in-between my toes  
  
But, something tells me that I hate you  
Something tells me I must kill you  
  
You ain't shit but a slutty ass mother fucking slut you fuckin whore.  
I fuckin' hate you  
  
I like birthday candle cakes  
And titty shakes with silicone  
Secret whispers and ? sister  
And apple dips, gingerbread homes  
  
Faygo chills, they give me thrills  
And NyQuil pills they make me sleep  
Hershey kisses and heppy misses is something so bliss, but yet all the while  
  
Somethin' tells me that I hate you,  
Somethin' tells me I must kill you  
  
Suck my fuckin' dick, fuck off,  
go fuck yourself you fuckin' ass little bitch.  
  
Come on come on bitch, come on come on come on come on bitch I fuckin' hate
you  
Come on come on bitch come on come on  
  
I like shaggy, he's my friend  
I like his mom 'cause she's nice to me  
Thank you J I like you too  
Well it's OK, we're family  
  
Raver chicks and kung fu flicks  
And sugar sticks like lolly pop  
All these things happiness brings  
But my hatred for you don't stop, bitch  
  
Something tells me that I hate you  
Something tells me I must kill you  
Something tells me that I hate you  
Something tells me I must kill you  
  
Bitch I fuckin' hate you I'll fuckin kill you  
  
You selfish bitch

"
Insane Clown Posse,Real Underground Baby,/i/insane+clown+posse/real+underground+baby_20306355.html,"Real underground baby  
  
By Insane Clown Posse  
  
This clown don't smile and honk your nose.  
This clown don't wear green goofy clothes.  
And this clown don't mind your hatred for me.  
He'll get turned into a dead corpse right before me.  
  
And the preacher man said, ""Hellalujah"".  
And the preacher man said, ""Hellalujah"".  
And the preacher man said, ""Hellalujah, me and the  
Witch gonna go right to ya. "".  
And the preacher man said, ""Hellalujah"".  
And the preacher man said, ""Hellalujah"".  
And the preacher man said, ""Hellalujah, me and the  
Witch gonna go right to ya"".  
  
My motto, eat a dick up and swallow,  
Only motto I follow be da Jim Beam Bottle,  
And I'ma kick a fuckin' hole in the wall,  
I'ma kick a fuckin' hole in the wall.  
Full throttle, punchin' in an Eldorado,  
Full bottle, I care about no tomorrow, and  
I'ma kick a fuckin' hole in the wall,  
I'ma kick a fuckin' hole in the wall.  
  
Who can paint their face up?  
(who can paint their face up?)  
And wear a Ninja suit?  
(and wear a Ninja suit?)  
Floatin' through some backyards,  
Drop-kick your niece head backwards,  
I'm outtie wit a poof! And, ain't  
That shit the truth.  
  
My days are long and lonely.  
Black rain is right before me.  
(Real underground baby)  
My brain does nothin' for me.  
Hey-ey! This pain will be my story.  
(This pain will be my story)  
  
Who took the chicken from the plate, and  
Put it in the fridge? (Shaggy 2 Dope did)  
Who took the chicken from the plate, and  
Put it in the fridge? (Shaggy 2 Dope did)  
Who took the chicken from the plate, and  
Put it in the fridge? (Shaggy 2 Dope did)  
Who took the chicken from the plate, and  
Put it in the fridge? (Shaggy 2 Dope did)  
  
Underground baby. Real underground baby.  
  
I'm hiding under the floor, like Saddam, but I'm  
Doin it because I love it, and I'm underground baby,  
Real underground baby!  
I'm hiding under the floor, like Saddam, but I'm  
Doin it because I love it, and I'm underground baby,  
Real underground baby!  
I'm hiding under the floor, like Saddam, but I'm  
Doin it because I love it, and I'm underground baby,  
Real underground baby!  
I'm hiding under the floor, like Saddam, but I'm  
Doin it because I love it, and I'm underground baby,  
Real underground baby!  
  
(Laughter, Barking)  
  
Underground baby. Real underground baby.  
Underground baby. Real underground baby.  
  
Who can paint their face up?  
(who can paint their face up?)  
And wear a Ninja suit?  
(and wear a Ninja suit?)  
Floatin' through some backyards,  
Drop-kick your niece head backwards,  
I'm outtie wit a poof! And, ain't  
That shit the truth.  
  
(Six Joker's Cards remix)  
  
I'm hiding under the floor, like Saddam, but I'm  
Doin it because I love it, and I'm underground baby,  
Real underground baby!  
I'm hiding under the floor, like Saddam, but I'm  
Doin it because I love it, and I'm underground baby,  
Real underground baby!  
I'm hiding under the floor, like Saddam, but I'm  
Doin it because I love it, and I'm underground baby,  
Real underground baby!  
I'm hiding under the floor, like Saddam, but I'm  
Doin it because I love it, and I'm underground baby,  
Real underground baby!  
  
My days are long and lonely.  
Black rain is right before me.  
(Real underground baby)  
My brain does nothin' for me.  
Hey-ey! This pain will be my story.  
(This pain will be my story)  
  
Hellalujah!

"
Insane Clown Posse,Red Neck Hoe,/i/insane+clown+posse/redneck+hoe_20067613.html,"Red Neck Hoe  
""Rapping to this bitch with a red neck  
A red neck, that fucking red neck  
Rapping to this bitch with a red neck  
A down south bitch with a red-ass neck""  
[Violent J]  
Bitch, you gotta red neck  
But you look kinda straight so I'm bout to step  
Heard you like fucking in pig pens  
You never seen boys, so you fuck your girlfriends  
Bitch, I know you's a ho  
So let me fuck you with my big toe  
'cause I don't care what them hicks can do  
Shit, I can fuck like a chicken hawk too  
Bitch, we can take a walk  
But I hate the way you fuckin' hillbillies talk  
So keep your filthy ass mouth shut  
And don't say shit, nasty slut  
Bitch, I want to hit it  
So I can drop your ass in a New York minute  
But you quick to act like you didn't know  
Like you didn't know, that I'm a jigglo, you didn't know  
Bitch, we can sit on the porch  
Swing in a chair, I don't fucking care  
But then it's to the sac, to the sac we go  
I'm finna fuck this red neck ho  
[Chorus (2x)]  
Bitch, you's a ho  
And ho you's a bitch  
Everybody knows that you's a...  
Funky funky bitch  
""Rapping to this bitch with a red neck  
A fucking red neck, a red-ass neck  
Rapping to this bitch with a red neck  
Said a mop-top corn stalk red-ass neck""  
[Shaggy 2 Dope]  
Bitch, it's 2 Dope  
Before I threw you this dick, I throw you some soap  
'cause you been in the barn all day  
Milking cows and fucking with hay  
Bitch, if you let me hit  
I don't care, you can play your Wayne Newton shit  
I can take a little Conway Twitty  
While I'm sucking on red neck tittie  
Bitch, I go down south  
With a piece of wheat hanging out my mouth  
And sport a funky-ass straw hat  
But after I hit it...MOTHERFUCK THAT!  
Bitch, I from the big city  
And I'm finna fall asleep on your big tittie  
Yeah, it's the farmer's daughter  
But I ain't gonna fuck in no swamp water  
Bitch, drop your overalls  
And we fuck in the back of a horse stall  
You're the ugly bitch I know  
But I still fuck ya, red neck ho  
[Chorus (2x)]  
[Esham]  
My ratsaw can't even hang  
With the wicked shit you've done  
You go lynching with your gang  
On a brother or a Mexican  
Fuck, this shit may never quite  
Bigots may never learn  
I'll cut your motherfucking throat out, bigot  
Now it's your turn  
Bigots in the north seem to get respect  
You know I'd choke that greasy neck  
Step to the left, step to the right  
In my piece, and I'll fuck your face up  
Bitch, 'cause I don't sleep  
I said ""Fuck you, bitch, I don't sleep""  
In the south there's a lot of good faces  
But shit, I'm gat on a fucking racists  
[Violent J]  
Bitch, I can't tell from where I'm at  
But it looks like your neck is red, fuck that  
I'm about to step  
So I can say I fucked a ho with a red neck  
[Chorus (9x)]

"
Insane Clown Posse,Riddle Box,/i/insane+clown+posse/riddle+box_20067684.html,"Ladies and gentlemen  
Welcome to your death  
Now let's see where you're headed  
Turn the crank  
And experience was in store for you  
Deep with the mighty Riddlebox (riddlebox echo 3x)  
The joke's on you, hehe, riddlebox  
Hahahahahahahahahaha  
Wicked, wicked, wicked, wicked clowns  
Hey, I'm Violent J  
And I'm here  
Well, I'm here to kick your ass  
We the wicked juggalos  
We juggle those who live like hoes who chose  
The express route, one way  
Straight down the spiral twist  
To the Riddlebox  
The joke's on you, hehe, riddlebox  
Hahahahahahahahahaha  
Hey, what's up, motherfucker  
This is Shaggs 2 Dope  
Congratulating you on opening the box  
The Riddlebox  
It looks like you received your prize  
The cost, what it cost  
Was your ass, bitchboy!  
Hahahahah!  
The joke's on you, hehe, riddlebox  
Hahahahahahahahahaha  
Tell me, sir, what can you do?  
It looks like the joke's on you  
Come on down and turn the crank  
Let's see where your soul  
Will spend the rest of eternity  
What's it gonna be, mister?  
Heaven or hell, the bonus or the bone  
Turn the crank and let's find out  
Come on down, mister  
You don't have anything to be scared of  
Do you, sir?  
So what's gonna pop up out  
Of the mighty Riddlebox  
Spin the crank and let's find out  
What'd you say!? Step right up, who's first?  
Who's brave enough to step into  
Their new eternal destiny  
Surely someone must be confident  
That there life wasn't totally evil  
Step right up and seal your fate...

"
Insane Clown Posse,Ride The Tempest,/i/insane+clown+posse/ride+the+tempest_20407213.html,"Step forth and face the beast that is the mighty Tempest! Dare to go for a
spin on the  
World's most horrifically fabulous ride! Behold the Tempest! The fastest,
highest,  
Steepest, and tallest coaster-ride ever to exist on this or any other planet!  
We fuckin rollin with no controllin, them bolts ain't holdin.  
Take you higher, rollin on wires, till time expires.  
Swingin corners, so kids are goners, you hangin on-ers.  
Duck them tunnels, they shrink like funnels. Get your forehead pummeled  
We upside down you, then round and round you, your evil found you.  
Let's go faster, its sheer disaster, while spinnin backwards.  
Jagged edges, no kind of ledges, with broken wedges.  
Its the largest, fastest, steepest, deepest, tallest, all this and more,
roller coaster.  
[Chorus]  
It's something thrilling for you, so get on, get on it (come ride The Tempest)  
You got that feelin in you, so jump up, jump on it (Jump on it)  
It's somthing wicked for you so get on, get on it (Let's ride The Tempest)  
We got that ticket for you, so jump up, jump on it.  
Electrifyin and now you climbin, feels like you flyin.  
The cars are shakin, slowly elevatin, sound like they breakin.  
Rickety, rackety, clickity, clack, up we go, you no look back.  
Some french guy had to look, froze up and fell out, he got so shook. So fuck
him, them  
Polls keep duckin, this cart you stuck in upward spiral, the rings of fire,
still climbin  
Higher  
Rackety, rickety, clackity, click, now you on the tip-top tipity tip  
Tip of the largest, fastest, steepest, deepest,tallest, all this and more,
roller coaster.  
[Chorus]  
It's something thrilling for you, so get on, get on it (come ride The Tempest)  
You got that feelin in you, so jump up, jump on it (Jump on it)  
It's somthing wicked for you so get on, get on it (Let's ride The Tempest)  
We got that ticket for you, so jump up, jump on it.  
Straight down, you fallin you fallin straight down so fast your skin in
crawling  
Straight down, you fallin you fallin straight down so fast your skin is
crawlin  
You fallin so fast, you see your whole life flash, your balls jump up your ass
in a quick  
Dash, you get whiplash, the shit's so fast on your bitch ass, and it don't
stop till the  
Shit crash  
[Chorus (2x)]  
It's something thrilling for you, so get on, get on it (come ride The Tempest)  
You got that feelin in you, so jump up, jump on it (Jump on it)  
It's somthing wicked for you so get on, get on it (Let's ride The Tempest)  
We got that ticket for you, so jump up, jump on it.  

"
Insane Clown Posse,Ringmaster's Word,/i/insane+clown+posse/ringmasters+word_20067697.html,"I have a purpose, I have a purpose  
I have a purpose, I have a purpose  
I have a purpose, I have a purpose  
I have a purpose, I have a purpose  
I have a purpose  
Take your little knife, stab me  
Go, strike my heart  
Take your little knife, stab me  
Go, strike my heart  
I have a purpose, I have a purpose  
I have a purpose, I have a purpose  
Such things can't exist  
Such things can't exist  
I have a purpose, I have a purpose  
I have a purpose, I have a purpose  
I have a purpose  
You will tell them of me  
And how one day I shall come for them  
You will tell them of me  
And how one day I shall come for them  
I have a purpose, I have a purpose  
I have a purpose  
Quietly, I will come over your bed  
I will lean over and gently bite your neck  
Ringmaster, ringmaster  
Ringmaster, ringmaster  
Ringmaster, ringmaster  
Ringmaster  
Ringmaster  
I have a purpose, I have a purpose  
I have a purpose, I have a purpose  
I have a purpose, I have a purpose  
I have a purpose  
You will tell them of me  
And how one day I shall come for them  

"
