artist,song,link,text
Squeeze,Slightly Drunk,/s/squeeze/slightly+drunk_20129094.html,"Slightly drunk once again  
All alone with my pen  
I thought I'd write to you  
How can I say how I feel ?  
Falling down on a deal  
This last night with you  
Is it the cold that makes me shake?  
I just hope that I'm awake  
I say alright I knew  
(I knew)  
  
[CHORUS:]  
I was wrong you were right  
(That's a line I cannot find)  
I could not say goodbye  
(to explain just why I lied)  
Why's it always feel the same?  
(slightly drunk what you said to me)  
I'm in love once again  
(can't fall in love without misery)  
  
I'm pretty sad but so what?  
I should be glad but I'm not  
I'm confused once more  
All tangled up in your love  
Without it now so that's tough  
My heart cries for  
  
A little talk to anger me  
Out on the road especially  
Back to you once more  
(once more)  
  
[CHORUS ]  
Slightly drunk once again  
All alone without friends  
Had it all, I know I lied  
All my ends seem untied  
I cannot say how I feel

"
Squeeze,Some Americans,/s/squeeze/some+americans_20129056.html,"Some Americans are very pretty  
Some Americans are very shy  
Some Americans are Disney people  
Some Americans eat apple pie  
Some Americans scare me, the leader of the pack  
Living in this theater  
I'm waiting for the trap to drop in the show  
Some Americans gung ho  
  
Some Americans are very happy  
Some Americans will always win  
Some Americans are party people  
Some Americans go out and sing  
  
Some Americans are very lucky  
Some Americans are very poor  
Some Americans are burger people  
Some Americans say no to war

"
Squeeze,Some Fantastic Place,/s/squeeze/some+fantastic+place_20129293.html,"She gave to me her tenderness  
Her friendship and her love  
I see her face from time to time  
There in the sky above  
We grew up learning as we went  
What a voyage our life could be  
It took us through a wilderness  
Into the calmest sea  
Her smile could lift me from the pain  
I often found within  
She said some things I won't forget  
She made a few bells ring  
So simple her humility  
Her beauty found in grace  
Today she lives another life  
In some fantastic place  
She showed me how to raise a smile  
Out of a bed of gloom  
And in her garden sanctuary  
A life began to bloom  
She visualized a world ahead  
And planned how it would be  
She left behind the strongest love  
That lives eternally  
I have the hope that when it's time  
For me to come her way  
That she'll be there to show me around  
Whenever comes that day  
Her love was life and happiness  
And in her steps I trace  
The way to live a better life  
In some fantastic place, some fantastic place.

"
Squeeze,Tempted,/s/squeeze/tempted_20129217.html,"I bought a toothbrush, some toothpaste  
A flannel for my face  
Pyjamas, a hairbrush  
New shoes and a case  
I said to my reflection  
Let's get out of this place  
Past the church and the steeple  
The laundry on the hill  
Billboards and the buildings  
Memories of it still  
Keep calling and calling  
But forget it all  
I know I will  
Tempted by the fruit of another  
Tempted but the truth is discovered  
What's been going on  
Now that you have gone  
There's no other  
Tempted by the fruit of another  
Tempted but the truth is discovered  
I'm at the car park, the airport  
The baggage carousel  
The people keep on crowding  
I'm wishing I was well  
I said it's no occasion  
It's no story I could tell  
At my bedside empty pocket  
A foot without a sock  
Your body gets much closer  
I fumble for the clock  
Alarmed by the seduction  
I wish that it would stop  
I bought a novel, some perfume  
A fortune all for you  
But it's not my conscience  
That hates to be untrue  
I asked of my reflection  
Tell me what is there to do

"
Squeeze,The Call,/s/squeeze/the+call_20129309.html,"It felt so bad that I'm in pain  
Then why don't I say no not again  
Your love has failed and all's gone sour  
You have to see her every hour  
When you can't sleep your mind is blank  
But you don't love no longer thinks  
You lose the grip you thought you had  
She smiles at you but you are sad  
So if then heaven sees in you  
Then suddenly its over, through  
You take your life into your hands  
Forgetting all your other plans  
  
And your so sad you cut your wrists  
And they can show you what they missed  
You labor now a point in pain  
But will your worst day ever end  
When you lose or when you've gained  
Don't give up, Don't start again  
Your feelings burned like forest wood  
You take you're life, you're gone for good  
You'll miss her bed but not her brains  
There is no need to mention names  
My reasons strong that all has failed  
Your face is blue you're looking pale  
Love can kill you suck you down  
Suicidal up - side down  
Love's a mystery to us all  
So don't be mistaken what a call  
  
Remember when we used to fight  
And fists would fly throughout the night  
Your face is filled with cherry blood  
And so I feel my time has come  
You tore me from the world I knew  
And suddenly its finished, through  
Your feelings burned like forest wood  
You take you're life, you're gone foor good  
  
You'll miss her bed but not her brains  
There is no need to mention names  
My reasons strong that all has failed  
Your face is blue you're looking pale

"
Squeeze,The Fortnight Saga,/s/squeeze/the+fortnight+saga_20129109.html,"Business as usual at the harmony home  
Up for the weekend to see my father  
So I'm the one beneath the unturned stone  
I begin the ritual fortnight saga  
Get in the cab, bags packed with clothes  
Cassette player, the jungle of hose  
A pair of shoes for walking in  
Out of the cab, the doorbell rings  
  
Hungover greetings from the man in my life  
A hug, a kiss, and a mug by the fire  
He says I should need a woman I might like  
I drop my bags and walk right by her  
  
Get in the bath, bubbles up high  
Cassette player plays in the night  
She's at the door, wants to come in  
I'm in the bath, I loudly sing  
  
Business as usual at the harmony home  
I can't believe it how time flies  
I'm waving

"
Squeeze,The Very First Dance,/s/squeeze/the+very+first+dance_20129321.html,"I had finally beat my nerve  
To watch her on the stage  
Removing all her clothes  
Revealing only age  
Some men stared with a stun  
Some sat in married guilt  
That night I chewed a brick  
For ideals I had built  
And there we were in each other's arms  
The very 1st dance that seemed to last  
For ever  
  
Our heads they almost touched  
Our feet beneath us moved  
Professional her dance  
And me the horses hoof  
The lights the beat the vision  
I'd conjured in my head  
Had magically appeared  
And disappeared again  
  
The music stopped we parted  
But only for a bar  
Off to the Bahamas  
Back into her arms  
The excitement of a kiss  
Quenched my lovers thirst  
We walked into the cold night  
A night to remember

"
Squeeze,There At The Top,/s/squeeze/there+at+the+top_20129048.html,"She's independent  
She's a modern woman  
She needs no prompting  
On her should 'n' shouldn't  
It's always bosses  
Who wish that she wouldn't  
Files in the cabinet so neatly numerical  
Makes all the clients so neatly alphabetical  
Turn of twenty one  
She's looking at the map  
Looking at her watch  
Bags on the rack  
It seems like she's there at the top  
  
There for her service  
Comfy red Granada  
Up to the midlands  
  
With a taped Sinatra  
Plans all the hotels  
And the airplane charters  
Found under covers with some representative  
The deal is effected but still only tentative  
  
Shorthands a letter  
Heading on the paper  
Slimline her lunch break  
Will it ever make her  
Slender and modern  
So all the men will take her  
Back to the mirror in the empress hotel  
Where the businessman smiles and the object is sell

"
Squeeze,Third Rail,/s/squeeze/third+rail_20129295.html,"As much as I love you  
As much as I care  
I just can't pretend that  
The problem's not there  
We know all the boundaries  
From where we both stand  
Our life has been happy  
Without any plan  
But now I feel sorrow  
As friendship turns stale  
Our love's still on track but  
Without a third rail  
The moon has come up now  
The sun has gone down  
A million or more times  
Since you've been around  
Our life still goes on but  
It won't be the same  
As when we're together  
Love only knows pain  
With words that are tender  
Our love will prevail  
But can our love go on  
Without a third rail  
  
White clouds appear like cotton wool  
The wind bends trees to bow  
As we farewell this love of ours  
Like some old sacred cow  
As sure as heaven's above us  
And hell is down below  
Without a third rail to drive us  
We'll have no place to go  
  
There's a lump in my throat  
I'm choked as I say  
Our love has reached twilight  
Let's call it a day  
We kiss on the platform  
The doors slowly close  
Like theatre curtains  
Pulled after the show  
We both know it's over  
And somehow we've failed  
Love's going in circles  
Without a third rail

"
Squeeze,To Be A Dad,/s/squeeze/to+be+a+dad_20129129.html,"I lost the children  
But they can be found  
Home in a red house just across town  
Sitting in boxes  
Of opened up toys  
Watching The Simpsons  
And making some noise  
I lost the children  
But they're in great hands  
When I cook the dinners  
Right out of tin cans  
I lost the children  
And I have to pay  
Some heavy duty on life everyday  
Cupboards need filling  
With deadlines to meet  
Here in my cheque book  
My fountain pen weeps  
I should be thankful  
And thankful am I  
I went to the cleaners  
And came back with my life  
For a moment it all looked so grim  
It looked like I would not get a thing  
For a moment it all looked so sad  
But now it's so good to be a dad  
I lost the children  
They haven't lost me  
We're still together and happy to be  
Out in the summer  
On beaches in parks  
Home in the winter and up with the larks  
I should be thankful  
And thankful am I  
I went to the cleaners  
And came back with my life  
From pushchairs to games of football  
My back was against every wall  
For a moment it all looked so sad  
But now it's so good to be a dad  
For a moment it all looked so grim  
It looked like I would not get a thing  
For a moment it all looked so sad  
But now it's so good to be a dad  
I lost the children  
They haven't lost me

"
