artist,song,link,text
John Denver,Have Yourself A Merry Little Christmas,/j/john+denver/have+yourself+a+merry+little+christmas_20222057.html,"Have yourself a merry little Christmas  
Let your heart be light  
From now on our troubles will be out of sight  
  
Have yourself a merry little Christmas  
Make the Yuletide gay  
From now on our troubles will be miles away  
  
Here we are as in olden days  
Happy golden days of yore  
Faithful friends who are dear to us  
Gather near to us once more  
  
Through the years we all will be together  
If the fates allow  
Hang a shining star upon the highest bough  
And have yourself a merry little Christmas now

"
John Denver,Healing Time,/j/john+denver/healing+time_20492834.html,"Let the mountains talk  
Let the rivers run  
There is wisdom here  
There is much to learn  
There is much to know  
Much to understand  
In this healing time  
All across the land  
  
You have heard my songs  
Oh so many years  
You have laughed with me  
Washed away my tears  
You have shared my joy  
You have felt my pain  
In this healing time  
Walk with me again  
  
Through these darker days  
On this narrow line  
Help me find my way  
Help me see the signs  
I am not afraid  
I am not alone  
You have taught me well  
You have brought me home  
  
Let the mountains speak  
Let the rivers run  
As the world awakes  
To the rising sun  
In each brand new day  
In our own rebirth  
In this healing time  
On our mother earth  
  
Let the mountains talk  
And let the rivers run  
There is wisdom here  
There's so much to learn  
In each brand new day  
In our own rebirth  
In this healing time  
For our mother earth  
  
In each brand new day  
In our own rebirth  
In this healing time  
Here on mother earth

"
John Denver,I Want To Live,/j/john+denver/i+want+to+live_20073420.html,"There are children raised in sorrow  
On a scorched and barren plain  
There are children raised beneath a golden sun  
There are children of the water  
Children of the sand  
And they cry out through the universe  
Their voices raised as one  
  
I want to live I want to grow  
I want to see I want to know  
I want to share what I can give  
I want to be I want to live  
  
Have you gazed out on the ocean  
Seen the breaching of a whale?  
Have you watched the dolphins frolic in the foam?  
Have you heard the song the humpback hears five hundred miles away  
Telling tales of ancient history of passages and home?  
  
I want to live I want to grow  
I want to see I want to know  
I want to share what I can give  
I want to be I want to live  
  
For the worker and the warrior the lover and the liar  
For the native and the wanderer in kind  
For the maker and the user and the mother and her son  
I am looking for my family and all of you are mine  
  
We are standing all together  
Face to face and arm in arm  
We are standing on the threshold of s dream  
No more hunger no more killing  
No more wasting life away  
It is simply an idea  
And I know its time has come  
  
I want to live I want to grow  
I want to see I want to know  
I want to share what I can give  
I want to be I want to live

"
John Denver,I Wish I Could Have Been There,/j/john+denver/i+wish+i+could+have+been+there_10151792.html,"This song was first released on the whose garden was this? Album. It is the
only album it has been released on.  
  
I wish I could have been there on the highway  
When the people came from miles around to see  
The children of the flowers come together  
  
I wish I could have been there in the sunshine  
With the sound of lovely laughter in the air  
And the music makers first began to play  
To hear them play  
  
And I wish I could have been there in the rain  
When the clouds were full of castles in the sky  
And I wish I could have heard the people sing  
As the rhytmn and the words came floating by  
  
I wish I could have been there in the starlight  
When the country side was trying once again  
And the music and the makers the poets and the singers  
And the children of the flowers have all gone  
  
Words and music by john denver

"
John Denver,I Wish I Knew How It Would Feel To Be Free,/j/john+denver/i+wish+i+knew+how+it+would+feel+to+be+free_20073912.html,"And I wish I knew how  
It would feel to be free  
I wish that I could break  
All the chains holding me  
I wish I could say  
All the things that I'd like to say  
Say 'em loud, say 'em clear  
For the whole round world to hear  
I wish I could share  
All the love that's in my heart  
Remove every doubt  
That keeps us apart  
And I wish you could know  
What it means to be me  
Then you'd see and agree  
Every man should be free  
I wish I could live  
Like I'm longin' to live  
And I wish that I could give  
What I'm longin' to give  
And I wish I could do  
All the things I'd like to do  
You know they're still here's quite a few  
Yes sir, and I'm way, way over due  
I wish I could be  
Like a bird up in the sky  
How sweet it would be  
If I found out I could fly  
So long to the sun  
And look down upon the sea  
And I sing because I know  
How it feels to be  
And I sing because I know  
How it feels  
And I sing because I know  
How it feels to be free, yeah  

"
John Denver,I'd Rather Be A Cowboy,/j/john+denver/id+rather+be+a+cowboy_10151983.html,"(Lady's Chains)  
Jessie went away last summer, a couple of months ago.  
After all our time together, it was hard to see her go.  
She called me right up when she arrived, asked me one more time to come,  
but living on an LA freeway ain't my kind of having fun.  
I think I'd rather be a cowboy, I think I'd rather ride the range.  
I think I'd rather be a cowboy than to lay me down in love and lady's chains.  
  
When we were just beginning, it was such an easy way.  
Laying back up in the mountains making love for sunny days.  
She got tired of picking daisies and cooking my meals for me,  
she can live the life she wants to, yes, it's all right with me.  
I think I'd rather be a cowboy, I think I'd rather ride the range.  
I think I'd rather be a cowboy than to lay me down in love and lady's chains.  
  
I'd rather live on the side of a mountain than wander through canyons of
concrete and steel.  
I'd rather laugh in the rain and sunshine and lay down my sundown in some
starry field.  
  
Oh, but I miss her in the morning when I awake alone.  
The absence of her laughter is a cold and empty sound.  
But her memory always makes me smile and I want you to know,  
I love her, yes I love her just enough to let her go.  
I think I'd rather be a cowboy, I think I'd rather ride the range.  
I think I'd rather be a cowboy than to lay me down in love and lady's chains.  
I think I'd rather be a cowboy, I think I'd rather ride the range.  
I think I'd rather be a cowboy than to lay me down in love and lady's chains.

"
John Denver,If Ever,/j/john+denver/if+ever_20073447.html,"I'd sing you a song, without a word  
Still you would hear my tune  
I'd give you a day, without a time  
So it won't end too soon  
  
Anything, I would do  
And that really is my point of view  
If ever, my darling in my life  
I ever had a chance to love you  
  
I'd build you a world made of the dream  
That dances on your head  
Take a rainbow with colours bright  
To hang over your head  
  
Anything, I would do  
And that really is my point of view  
If ever, my darling in my life  
I ever had a chance to love you  
  
Fate's been waiting for the right time  
To put us in each other's arms  
But why should we sit and waste time  
To start right now would do no harm  
  
Give me a sign and I will show you  
The magic of when I speak  
Open your heart, let me come in  
My love is yours to keep  
  
Anything, I would do  
And that really is my point of view  
If ever, my darling in my life  
I ever had a chance to love you  
  
If I ever had a chance to love you  
If I ever had a chance to love you

"
John Denver,In My Heart,/j/john+denver/in+my+heart_20073682.html,"I don't know why  
We still live together  
We're so far apart  
So much of the time  
I don't know why  
This beautiful weather  
Is breaking my spirit  
And tearing my mind all apart  
  
Are you so lonely  
Are you so sad  
Have you lost your purpose  
The faith that you had  
If life is a question  
I don't understand  
If time is the reason  
Then nobody can  
  
In my heart it is just an illusion  
It's not even real  
Much more than you think  
It's much more than you feel  
  
My ears are still ringing  
There's nothing to say  
Why look to the ocean  
To wash me away  
There goes my best friend  
There goes my last dime  
If love is the answer  
I'm wasting my time  
  
In my heart it is just an illusion  
It's not even real  
Much more than you think  
It's much more than you feel  
Do you feel  
Is this real  
How I feel  
In my heart

"
John Denver,Islands,/j/john+denver/islands_20073848.html,"Islands call out to me  
Like the highlands that I always see  
In my dreams of home  
I am never alone when I am there  
  
Islands like so many dreams  
Are like canyons but off the main stream  
And there's no one there  
The dreamer is always alone  
  
[Chorus]  
And the mighty blue ocean  
Keeps rolling on every shore  
Like the spirit that binds us together  
We are so much more than islands  
  
Islands belong to the sea  
Like the dark sands of my memory  
When the morning comes  
They are stepping stones to the sun  
  
[Chorus]

"
John Denver,It's Up To You,/j/john+denver/its+up+to+you_20073248.html,"This song was first released on the Back Home Again album. It is the only
album it has been released on.  
You can do whatever you want to do  
Wherever you want to go it's up to you  
And wouldn't it be fine  
Following your heart, playing your own part  
You and me out on a farm, let the sun be our alarm  
Kickin' off your shoes, doin' what we choose  
And wouldn't it be fine  
Knowing that your mine anytime you want to be  
But I don't want to own you  
I just want to hold you  
I don't want to need you  
I just like to see you smile and stay for awhile  
And if the times get rough, being free might be enough  
To see us through the storm and keep our feelings warm  
And wouldn't it be fine  
Looking back and knowing that we helped each other find  
You can do whatever you want to do  
Wherever you want to go it's up to you  
And wouldn't it be fine  
Following your heart knowing from the start  
It's up to you  
It's up to you  
It's up to you  
Words and music by Steve Weisberg  
  

"
