artist,song,link,text
Dolly Parton,I Don't Want You Around Me Anymore,/d/dolly+parton/i+dont+want+you+around+me+anymore_20186339.html,"You think you're so smart you think that you'd throw my heart  
Don't at your feet every time that you walk by  
But I, I got news for you cause I don't care for you and  
I don't care honey if you love me or not  
If you were half as smart as you think you are  
The world would be a-standing at your door  
But I, I won't be there cause I no longer care and  
I don't want you around me anymore  
  
Because you can't have your way you tell me every day  
I should grow up stop acting like a child  
But I, I think its you that's got some growing to do  
And honey I think its gonna take you quite a while  
  
If you were half as smart as you think you are  
The world would be a-standing at your door  
But I, I won't be there cause I no longer care and  
I don't want you around me anymore

"
Dolly Parton,I Forgot More Than You'll Ever Know,/d/dolly+parton/i+forgot+more+than+youll+ever+know_20041662.html,"I forgot more than you'll ever know about her.  
You think you know the smile on her lips  
The thrill and the touch of her fingertips  
But I forgot more than you'll ever know about her.  
You think you'll find heaven of bliss  
In each caress, in each tender kiss  
But I forgot more than you'll ever know about her.  
You stole her love from me one day  
You didn't care, oh, it hurt me  
But you can never steal away memories of what used to be.  
You think she's yours, to have and to hold  
Someday you'll learn, when her love grows cold  
But I forgot more than you'll ever know about her.

"
Dolly Parton,I Get A Kick Out Of You,/d/dolly+parton/i+get+a+kick+out+of+you_20209575.html,"I get no kick from champagne  
Mere alcohol doesn't thrill me at'all  
So tell me why should it be true?  
That I get a kick out of you  
Some people go for cocaine  
I'm sure that if I took even one sniff  
That would bore me terrifically too  
Still I get a kick out of you  
  
I get a kick every time I see you  
Standin' there before me  
I get a kick though it's clear to see  
You obviously don't adore me, aww  
  
I get no kick in a plane  
Flying too high with some guy in the sky  
Is my idea of nothin' to do  
Still I get a kick out of you  
Yes I get a kick out of you

"
Don Henley,All She Wants To Do Is Dance,/d/don+henley/all+she+wants+to+do+is+dance_20042046.html,"They're pickin' up the prisoners  
And puttin 'em in a pen  
And all she wants to do is dance, dance  
Rebels been rebels  
Since I don't know when  
And all she wants to do is dance  
  
Molotov cocktail, the local drink  
And all she wants to do is dance, dance  
They mix 'em up right  
In the kitchen sink  
And all she wants to do is dance  
  
Crazy people walkin' round with blood in their eyes  
And all she wants to do is dance, dance, dance  
Wild-eyed pistols wavers who ain't afraid to die  
And all she wants to do is dance  
  
And make romance  
She can't feel the heat  
Comin' off the street  
She wants to party  
She wants to get down  
All she wants to do is  
All she wants to do is dance  
  
Well the government bugged the men's room  
In the local disco lounge  
And all she wants to do is dance, dance  
To keep the boys from sellin'  
All the weapons they could scrounge  
And all she wants to do is dance  
  
But that don't keep the boys from makin' a buck or two  
And all she wants to do is dance, dance  
The still can sell the army  
All the drugs that they can do  
And all she wants to do is  
All she wants to do is dance  
And make romance  
  
Well we barely make the airport  
For the last plane out  
As we taxied down the runway  
I could hear the people shout  
They said, ""don't come back here Yankee""  
But if I ever do  
I'll bring more money  
Cause all she wants to do is dance  
And make romance  
Never mind the heat  
Comin' off the street  
She wants to party  
She wants to get down  
All she wants to do is  
All she wants to do is dance  
And make romance  
All she wants to do is dance

"
Don Henley,Annabel,/d/don+henley/annabel_20042077.html,"I watch you sleeping  
My weary heart rises up on wings  
I hear your laughter  
Something deep down inside me sings  
  
Way down here in the land of cotton  
You were born on a rainy day  
Since then, sweet things long forgotten  
They just keep flooding back my way  
  
Oh child, I cannot tell you how the time just flies  
But I have had my days of glory under sunny skies  
These days, your bright dreams are all I want to see  
Sleep tight, Annabel  
You can always count on me  
  
In this cold world, folks will judge you  
Though they don't know you at all  
And I may not be there to catch you  
Anytime that you might fall  
  
But, you got my hard head  
And your mother's grace  
All the likeness of the loved ones right there in your face  
And I know in the end you'll be who you will be  
  
So sleep tight, Annabel  
You can always count on me

"
Don Henley,Can Love Stand The Test,/d/don+henley/can+love+stand+the+test_20978839.html,"Did I lose your love a long time ago  
Or did I just wear it out? Baby, I don't know  
Seems like anymore we're not on the same page  
In the same book, or on the same stage  
  
We say the words, but they feel all wrong  
Like a happy blues, like a sad love song  
How two people can bow and scrape  
For every shred of tenderness  
  
Can love stand the test  
Of times that surround us  
Memories that astound us  
Joy and happiness  
Can love stand the test?  
  
A long time ago, or was it just yesterday  
Why would we fall out of love? Baby, can you say?  
Don't look at me like I'm stranger now  
Have I changed that much? Baby, tell me how  
How two people could bow and scrape  
For every shred of tenderness  
  
Can love stand the test  
Of times that surround us  
Memories that astound us  
Joy and happiness  
Can love stand the test?  
  
We said forever, for always, for good  
But the years were not impressed  
  
Can love stand the test  
Of time that surrounds us  
Moments that astound us?  
Can love stand the test  
Of time that surrounds us  
Moments that astound us?  
Joy and happiness  
Joy and happiness  
Joy and happiness

"
Don Henley,Come Rain Or Come Shine,/d/don+henley/come+rain+or+come+shine_20042090.html,"I'm gonna love you, like nobody's loved you  
Come rain or come shine  
High as a mountain, deep as a river  
Come rain or come shine  
I guess when you met me  
It was just one of those things  
But don't you ever bet me  
'Cause I'm gonna be true if you let me  
You're gonna love me, like nobody's loved me  
Come rain or come shine  
We'll be happy together, unhappy together  
Now won't that be just fine  
The days may be cloudy or sunny  
We're in or out of the money  
But I'm with you always  
I'm with you rain or shine

"
Don Henley,"Damn It, Rose",/d/don+henley/damn+it+rose_20042078.html,"Maybe just a good night's sleep  
Would have changed your troubled mind  
From that rather permanent decision  
So tragic, so unkind  
Now, pain is what you've given  
And sleep is what you'll get  
So far away from that sweet baby child  
Who hardly knew you yet  
  
Now he'll grow up to be a fighter  
Full of anger, full of shame  
Like all the other haunted children  
Who wonder why they came  
And he'll be in and out of trouble  
Until he stands up or he falls  
But there will always be a shadow there  
No matter how it goes  
Damn it, Rose  
  
Is this another cryptic message  
Or some kind of cosmic quiz  
If there's a lesson to be learned from this  
Well, I don't know what it is  
  
You could have given us the finger  
Much more constructively than that  
Now I sit here with the MTV  
And your bloated, Burmese cat  
We're being treated to the wisdom  
Of some puffed up little fart  
Doing exactly what I used to do  
Pretensions to anarchy and art  
He speaks the language of a warrior  
He mounts his misinformed attack  
He wears the clothes of a dissenter  
But there's a logo on his back  
And it's a hollow rebellion  
As rebellions mostly are  
It's just another raging tempest in a jar  
  
And the seasons keep on changing  
And the wind blows hot and cold  
Wish that you were here with us to watch this tide  
As it ebbs and flows  
Damn it, Rose

"
Don Henley,Dirty Laundry,/d/don+henley/dirty+laundry_20042033.html,"I make my living off the evening news  
Just give me something-something I can use  
People love it when you lose,  
They love dirty laundry  
  
Well, I coulda been an actor, but I wound up here  
I just have to look good, I don't have to be clear  
Come and whisper in my ear  
Give us dirty laundry  
  
Kick 'em when they're up  
Kick 'em when they're down  
Kick 'em when they're up  
Kick 'em when they're down  
Kick 'em when they're up  
Kick 'em when they're down  
Kick 'em when they're up  
Kick 'em all around  
  
We got the bubble-headed-bleach-blond who  
Comes on at five  
She can tell you 'bout the plane crash with a gleam  
In her eye  
It's interesting when people die  
Give us dirty laundry  
  
Can we film the operation?  
Is the head dead yet?  
You know, the boys in the newsroom got a  
Running bet  
Get the widow on the set!  
We need dirty laundry  
  
You don't really need to find out what's going on  
You don't really want to know just how far it's gone  
Just leave well enough alone  
Eat your dirty laundry  
  
Kick 'em when they're up  
Kick 'em when they're down  
Kick 'em when they're up  
Kick 'em when they're down  
  
Kick 'em when they're up  
Kick 'em when they're down  
Kick 'em when they're stiff  
Kick 'em all around  
  
Dirty little secrets  
Dirty little lies  
We got our dirty little fingers in everybody's pie  
We love to cut you down to size  
We love dirty laundry  
  
We can do ""The Innuendo""  
We can dance and sing  
When it's said and done we haven't told you a thing  
We all know that crap is king  
Give us dirty laundry!

"
Don Henley,Everybody Knows,/d/don+henley/everybody+knows_20042034.html,"Everybody knows that the dice are loaded  
Everybody rolls with their fingers crossed  
Everybody knows the war is over  
Everybody knows the good guys lost  
Everybody knows the fight was fixed  
The poor stay poor, and the rich get rich  
That's how it goes  
And everybody knows  
  
Everybody knows the boat is leaking  
Everybody knows the captain lied  
Everybody got this broken feeling  
Like their father or their dog just died  
Everybody talkin' into their pockets  
Everybody wants a box of chocolates  
And a long stemmed rose  
Everybody knows  
  
Everybody knows  
Everybody knows  
That's how it goes  
Everybody knows  
  
Everybody knows that you love me baby  
Everybody knows that you really do  
Everybody knows that you've been faithful  
Give or take a night or two  
Everybody knows you've been discrete  
There were so many people you just had to meet  
Without your clothes  
But everybody knows  
  
Everybody knows that it's now or never  
Everybody knows that it's me or you  
Everybody knows that you live forever  
When you've done a line or two  
Everybody knows the deal is rotten  
Oh, by Joe still pickin' cotton  
For your ribbons and bows  
Everybody knows  
  
Everybody knows  
Everybody knows  
That's how it goes  
Everybody knows  
  
Everybody knows  
Everybody knows  
That's how it goes  
Everybody knows  
  
Everybody knows that the plague is coming  
Everybody knows it moving fast  
Everybody knows that's the naked man and woman  
Just a shining artifact of the past  
And everybody knows that the scene is dead  
But there's gonna be a meter on your bed  
That will disclose  
What everybody knows  
  
Everybody knows that you're in trouble  
Everybody knows what you've been through  
From the bloody cross on  
To the beach at Malibu  
Everybody knows it's coming apart  
Take one last look at this sacred heart  
Before it blows  
And everybody knows  
  
Everybody knows  
Everybody knows  
That's how it goes  
Everybody knows  
  
Everybody knows  
Everybody knows  
That's how it goes  
Everybody knows  
  
Everybody knows  
Everybody knows  
That's how it goes  
Everybody knows  
  
Everybody knows  
Everybody knows  
That's how it goes  
Everybody knows

"
Don Henley,Gimme What You Got,/d/don+henley/gimme+what+you+got_20042056.html,"Baby picks off your plate--yours look's better  
And she throws hers on the floor  
Here, in the home of the brave  
And the land of the free  
The first word that baby learns is more  
  
So you're out there floating like a big, puffy cloud  
With the pool and the charcoal  
And the kids and the wife  
Til the reruns of your dreams are interrupted  
And you step out into life  
  
And it's still gimme, gimme what you got  
Gimme, gimme what you got  
I said gimme, gimme what you got  
(I want it, I want it)  
Gimme, gimme what you got  
  
Now it's take and take takeover, takeover  
It's all take and never give  
All these trumped up towers  
They're just golden showers  
Where are people supposed to live?  
  
You can arm yourself, alarm yourself  
But there's nowhere you can run  
'Cause a man with a briefcase  
Can steal more money  
Than any man with a gun  
  
I said gimme, gimme what you got  
Said gimme, gimme what you got  
Gimme, gimme what you got  
Gimme, gimme what you got  
  
You got the price of admission--  
You don't have to ask permission  
To take somethin' from another man  
You cross a lawyer with the godfather, baby  
Make you an offer that you can't understand  
  
From Main Street to Wall Street to Washington  
From men to women to men  
It's a nation of noses pressed up against the glass  
They've seen it on the TV  
And they want it pretty fast  
  
You spend your whole life  
Just pilin' it up there  
You got stacks and stacks and stacks  
Then, Gabriel comes and taps you on the shoulder  
But you don't see no hearses with luggage racks  
  
Gimme, gimme what you got  
I said gimme, gimme what you got  
I said gimme, gimme what you got  
(I want it, I want it)  
Gimme, gimme what you got

"
Don Henley,How Bad Do You Want It?,/d/don+henley/how+bad+do+you+want+it_20042057.html,"You're leavin' tongue marks on the carpet  
And I know what you're lookin' at  
You would walk on your lips through busted glass  
If you could get next to that  
  
You think this is love  
Your education starts today  
So you think this is love?  
So tell me  
How bad do you want it?  
How bad do you want it?  
How bad do you want it?  
Not bad enough  
  
So you put a hold on happiness  
... a day, a week, a year  
You got to bring somethin' to this party, boy  
If you party here  
  
And if you're lookin' for love  
You better look some other way  
If you're lookin' for love  
I have to ask you  
How bad do you want it?  
How bad do you want it?  
How bad do you want it?  
Not bad enough  
  
She gave you love and affection  
Enough to weather any season  
You found an excuse to walk away  
But you didn't find no reason  
  
And you talk about love  
But you don't know what it means  
Yeah, you talk about love  
So tell me  
How bad do you want it?  
How bad do you want it?  
How bad do you want it?  
Not bad enough

"
Don Henley,I Can't Stand Still,/d/don+henley/i+cant+stand+still_20042067.html,"I know you love me  
You know I love you too  
You know I always will  
No matter what you do  
  
You say you haven't got another lover  
You say you only want to make the scene  
Then you try to keep it under cover  
What does that mean?  
  
And baby, I can't stand still (while he's holding you)  
I can't stand (while he's kissing you)  
  
So we got a little problem, baby:  
How to put together love and work  
If I could figure out that one, darlin'  
I could save us from a world of hurt  
  
I remember when we walked together  
Makin' love on a summer night  
Guess we thought that it would last forever  
We were all right  
  
But baby, I can't stand still (while he's holding you)  
I can't stand still (while he's touching you)  
  
I can take it if you need some freedom  
Understand it if you miss your friends  
Don't you ever try to think of me some  
You never tell me where you've been  
  
You say you haven't got another lover  
You say you only want to make the scene  
Then you try to keep it under cover  
What does that mean?  
  
And baby, I can't stand still (while he's holding you)  
I can't stand still (while he's kissing you)  
And baby, I can't stand still (while he's holding you)  
I can't stand still (while he's touching you)  
I can't stand still

"
