artist,song,link,text
Otis Redding,Satisfaction,/o/otis+redding/satisfaction_20313716.html,"I can get no satisfaction  
I can get no satisfaction  
I have tried, I have tried  
I have tried, I have tried  
  
I can't get me no, ha, ha  
I can't get no, uh, now  
  
When I'm driving in my car  
And the man talks on the radio  
Keep tellin' me more and more  
About that useless information  
He's tryin' to mess up my imagination  
  
And I can get me no, no, no  
And I can get me no  
Hey, hey, hey  
What I say  
You gotta, gotta, gotta groovy  
We gotta have it, we gotta have it  
We gotta have it, we gotta have it  
Keep on grooving, keep on grooving  
We keep on grooving  
God, no, my, yeah  
  
I can get no satisfaction  
I can get no, no satisfaction  
I have tried, I have tried  
I have tried, I have tried, tried, tried  
I can't get me no, no, no  
And I can't get me no, no, no, no  
  
We gotta groove it, groove it, oh my now  
We keep on knockin', knockin' baby, yeah  
Au, gotta, gotta have it  
We gotta, keep, keep, ah  
  
Whatever, why won't you wait for time  
This little girl is tryin' to put me down  
I keep on runnin' round in my sleep  
I keep on messin' up any beat  
I keep on rockin', I try to find me  
Somebody to love me  
And give me some reaction  
And I can find nobody  
No, no, nobody  
Give me no faction, faction  
Faction got to have it  
Satisfaction, we got to have it  
Satisfaction, earlier in the morning  
Satisfaction, later in the evening  
Satisfaction, and don't make my

"
Otis Redding,Send Me Some Lovin',/o/otis+redding/send+me+some+lovin_20822041.html,"Send me some lovin'  
Send it, I pray  
How can I keep loving you  
Only when you're so far, far away?  
  
Ooh, send me your kisses  
Why don't you send it, my dear  
So I can hold you  
And pretend, yeah, you are here  
  
Why don't you send me your kisses?  
Honey, I can feel that great love  
I need you so bad  
I miss you, you so much  
  
My, my days are so lonely  
Honey, my nights, nights are so blue  
I'm here and I'm lonely  
I'm waitin' for you now, all my, all night long

"
Otis Redding,Shake,/o/otis+redding/shake_20213303.html,"Shake! (Everybody say it!)  
Shake! (Early in the morning)  
Shake! (Late in the evening)  
Shake! (In the midnight hour)  
Shake! (When the time's going bad, now)  
Shake!  
Shake with the feeling!  
Shake with the feeling!  
  
Listen while I'm talkin' to you now  
Tell you what I'm gonna do now  
There's a new thing going around now  
I'll tell what to put down now  
  
You move your body all around  
And just shake  
That's the way you do it  
Shake, shake, shake it baby  
Shake it like a bowl of soup  
Let your body loop de loop  
Put your hands on your hip  
Come on and let your backbone slip  
Move your body like your hip  
And just shake!  
  
Shake early in the morning  
Shake early in the evening  
  
A ring-a-ling-a-ling  
Honey, shakin' is the greatest thing  
But if you really roll  
Gotta do the thing with soul!  
  
Shake shake with all your might now  
If you do it, do it right now  
Put your hands on your hip,yeah  
Come on and let your backbone slip  
Move your body like your hip  
And just shake  
  
(God have mercy now!)  
Early in the morning  
Early in the evening  
All night long, y'all!  
  
If you really want to roll  
Gotta do the thing with soul!  
Shake shake with all your might  
If you do it, do it right  
Let your body loop de lite  
Shake!  
Everybody say it, shake!  
One more time, shake!  
Everybody louder, shake!  
One more time, now, say shake!  
Everybody a bit louder, shake!

"
Otis Redding,Shout Bamalama,/o/otis+redding/shout+bamalama_20813759.html,"Shout bamalama  
  
He's down in alabama  
Shoutin' bamalama  
Way down in louisana  
Well, well, well  
Nobody's gonna set him down  
  
Lord have mercy on my soul  
How many chickens have I stole  
One last night and the night before  
I'm going back and tryin' to get 10, 11 more  
Startin' to get 'em and I  
  
I love a chicken, baby  
Shoutin' bamalama  
Well, well, well  
Nobody's gonna set him down  
  
9 feet, 10 feet we're goin' for the build  
9 feet left on a 10 feet of hill  
10 feet turn around a 9 feet fence  
His teeth fell out, but his tongue stayed in  
It's gettin' said so  
  
He got the chicken, baby  
Shoutin' bamalama  
Well, well, well  
Nobody's gonna set him down  
  
Leo demarket rode a line one day  
Bad little fella comin' down the way  
We were talkin' 'bout the family, its a cryin' shame  
He tell ya, ""mother is workin' on the chain gang""  
She busts his britches now  
She's good at workin' hard  
  
Shoutin' bamalama  
Well, well, well  
Nobody's gonna set him down  
  
The preacher and the deacon were prayin' one day  
Along come a bear comin' down that way  
The preacher told the deacon to say a prayer  
He said, ""lord, a prayer won't kill this bear""  
I gotta make it, baby  
Shout bamalama  
I gotta run for it  
Well, well, well  
Nobody's gonna set him down

"
Otis Redding,Slippin' And Slidin',/o/otis+redding/slippin+and+slidin_20823189.html,"Slippin' and a-slidin', peepin' and a-hidin'  
Been told a long time ago  
Slippin' and a-slidin', peepin' and a-hidin'  
Been told a long time ago  
I've been told, baby, you've been bold  
I won't be your fool no more  
Oh, big conniver, ain't nothin' but a jiver  
I done got hip to her jive  
Oh, big conniver, ain't nothin' but a jiver  
Done got hip to her jive  
Slippin' and a-slidin', peepin' and a-hidin'  
And I won't be your fool no more  
Oh, Miss. Melinda, she's a solid sender  
That girl, she'd better surrender  
Oh, Miss. Melinda, she's a solid sender  
You know you better surrender  
Slippin' and slidin', peepin' and hidin'  
And I won't be your fool no more  
You be slippin' and a-slidin', peepin' and a-hidin'  
Been told a long time a time ago  
Slippin' and a-slidin', peepin' and a-hidin'  
Been told a long time ago  
I've been told, baby, you've been bold  
I won't be your fool no more  
I said you, oh, Miss. Melinda, you ain't nothin' but a sender  
Better, better to surrender girl  
Oh, Miss. Melinda, ain't nothin' but a sender  
You know you better surrender  
You be slippin' and a-slidin', peepin' and a-hidin'  
I won't be your fool no more  
Slippin' and a-slidin', peepin' and a-hidin'  
I won't be your fool no more  

"
Otis Redding,Something Is Worrying Me,/o/otis+redding/something+is+worrying+me_20561784.html,"Something is worrying me, yeah  
And that something is driving me in misery, oh  
I can tell the way things change  
That you've been loving some other man  
That's why something keeps on worrying me, yes it is  
That's why something is worrying me, oh  
  
I can tell by the look in your eye  
I can tell by the way you smile  
I know things haven't been this way  
I stopped to love you each and every day  
And that something keeps on worrying me, yeah  
That's why something is driving me in misery, yeah  
  
I can tell by the look in your eye  
That you've been loving some other guy  
That's why something keeps on worrying me, oh yes it is  
That's why something keeps on worrying me, darling  
That something baby  
Is deep down in my heart  
Is worrying me baby  
I know you love somebody  
I know you have somebody else  
It's worrying me baby  
I need you right here by my side

"
Otis Redding,Spanish Harlem,/o/otis+redding/spanish+harlem_20822059.html,"There is a rose in black at Spanish Harlem  
A rose in black at Spanish Harlem  
  
It is the special one  
It never sees the sun  
It only comes up  
When the moon is on the run  
  
And all the stars are gleaming  
It's growing in the street  
Right up through the concrete  
But soft sweet and dreamy  
  
There is a rose in Spanish Harlem  
A rose in black at Spanish Harlem  
  
With eyes as black as coal  
That look down in his soul  
It start a fire there  
And then he loses control  
  
I'm gonna beg his pardon, yeah  
He's going to pick that rose  
And watch her as she grows  
In his garden  
  
There is a rose in Spanish Harlem  
A rose in black at Spanish Harlem  
  
With eyes as black as coal  
That look down in his soul  
And start a fire there  
And then he loses control  
  
And I wanna beg his pardon  
He's going to pick that rose  
And watch her as she grows  
In his garden

"
Otis Redding,Stand By Me,/o/otis+redding/stand+by+me_20561785.html,"When the night has come  
And the land is dark  
And the moon is the only  
Only light we see  
No, I won't be afraid  
No no no no no no  
No, I won't be afraid  
Just as long, just as long  
Just as long as you stand by me  
  
Now darling, darling  
Whenever I'm in trouble  
Darling, won't you stand  
I need just a little helping hand  
Now now now  
And darling, darling  
Won't you stand by me  
  
It the sky we look upon now now  
Should tumble and fall  
All of the mountains may crumble  
May crumble to the sea  
I won't cry, I won't cry  
No no no no no, I won't shed no tears  
Just as long, just as long  
Just as long as you stand by me  
  
Now darling, darling  
I said I need somebody right now  
I need just a little helping hand  
I need someone to come pick me up  
And stand by me  
Come on, come on, baby, yeah  
Come on, come on and stand by me  
  
And darling, darling stand by me  
Come on, pretty baby, and stand now  
Stand, stand by me  
Come on and help me, baby  
I need a little lovin'  
Come on and stand, stand by me  
Whenever I'm in trouble  
Won't you stand by me  
Come on and stand by me, my baby  
Come on  
I need a little bit of love

"
Otis Redding,Tennessee Waltz,/o/otis+redding/tennessee+waltz_20323381.html,"I was dancing with my baby  
To that Tennessee Waltz  
When an old friend I happened  
Happened to see  
Well I didn't know I was going to see him  
I introduced him to my baby  
While, while they kept on playing  
That friend stole my sweetheart  
Away from me. yes he did  
I remember, yeah, that night  
Of that beautiful Tennessee Waltz  
Oh you know, you'll never know  
You'll never know just how much I've lost, ooh  
I lost my baby, my sweet baby  
While, while they kept on playing  
That beautiful Tenne- Tennessee Waltz  
Yeah yeah yeah now  
I remember, yeah, that night  
Of that beautiful Tennesse Waltz  
Oh you know, you know, you know  
Just how much I've lost  
Ooh honey, I lost too much, yeah  
I lost my baby, my sweet baby  
While, while they kept on playing  
That beautiful, wonderful  
That marvelous, yeah man that glorious  
That cotton pickin' Tenne-  
Tennessee Waltz  
I lost my baby, my my my my baby

"
Otis Redding,That's A Good Idea,/o/otis+redding/thats+a+good+idea_20316660.html,"You make me wanna just dance and sing  
You make me feel like I'm a natural man  
You tell me when you want to come and go  
Make me say I want a little bit more, listen  
  
What you want  
How you want  
When you want  
Every time you want it  
That's a good idea  
Yes it is, babe  
It's a good idea  
  
Let me tell you somethin', now  
You make me spend my money  
That's a fact yes it is now, huh  
You little girl you show me where I'm at  
Yes you do mama now  
  
Won't you kick of your shoe little mama  
Throw 'em on the floor now baby  
Kick off your shoe little honey  
Throw 'em on your daddy's table  
  
Cause  
What you want  
How you want  
When you want  
Every time you want it  
That's a good idea  
Yes it is, babe  
Real groovy idea  
  
Let me tell you, huh, huh, huh  
You just pretty as a movie star  
So sweet as a chocolate candy bar  
Let me tell you somethin'  
  
Won't you kick of your shoe little mama  
Throw 'em on the floor now baby  
Kick off your shoe little honey  
Throw 'em on your daddy's table  
  
Cause  
What you want  
How you want  
When you want  
Every time you want it  
It's a good idea  
Yes it is, babe  
Real groovy idea  
  
If you wanna go to the movie  
It's a good idea  
Downtown, shoppin'  
It's a good idea  
If you wanna go to the drugstore  
It's a groovy idea  
If you wanna make love

"
